[[1]]
                        Prob         Low           Med          Up
lgdp_pc         -5.933059e-02 1.028119e-01 -0.1720762323 0.106206575

[[3]]
                        Prob          Low           Med          Up
per03           1.000000e+00 -0.049020131 -0.0008913927 0.047240529
per04           1.000000e+00 -0.053917661 -0.0009594900 0.052759161
per05           1.000000e+00 -0.058720248 -0.0010203468 0.058240694
per06           1.000000e+00 -0.068261865 -0.0011565254 0.066583317
per07           1.000000e+00 -0.077958684 -0.0014564943 0.075329103
per08           1.000000e+00 -0.084995933 -0.0018040660 0.080854169
cc2             1.000000e+00 -0.246038234  0.0056731648 0.250717182
cc3             1.000000e+00 -0.298056468 -0.0052940480 0.276158379
cc4             1.000000e+00 -0.444808608 -0.0063139175 0.412799314
cc5             1.000000e+00 -0.197678597  0.0026859376 0.202949216
cc6             1.000000e+00 -0.326469866  0.0087992739 0.350586079
cc7             1.000000e+00 -0.191998435  0.0002874252 0.190654061
cc8             1.000000e+00 -0.206061385  0.0066393927 0.225483278
cc9             1.000000e+00 -0.143246726 -0.0008969048 0.140975132
cc10            1.000000e+00 -0.152519975 -0.0013643439 0.149202891
cc11            1.000000e+00 -0.299587883 -0.0032211825 0.295186370
cc12            1.000000e+00 -0.420394722 -0.0057976736 0.416775099
cc13            1.000000e+00 -0.342409257 -0.0076421057 0.323200355
cc14            1.000000e+00 -0.362960990 -0.0070343814 0.341728195
cc15            1.000000e+00 -0.240017629 -0.0019447849 0.230966649
cc16            1.000000e+00 -0.421090530 -0.0088623667 0.398057353
cc17            1.000000e+00 -0.392652795 -0.0050290107 0.397348021
cc18            1.000000e+00 -0.198238020 -0.0020918081 0.192566300
cc19            1.000000e+00 -0.271680095 -0.0075814233 0.242606875
cc20            1.000000e+00 -0.354776665 -0.0082051178 0.316707664
cc21            1.000000e+00 -0.271165295 -0.0086769027 0.242638541
cc22            1.000000e+00 -0.305106279 -0.0059789520 0.296051851
cc23            1.000000e+00 -0.442114918 -0.0099336565 0.420075954
cc24            1.000000e+00 -0.284699303 -0.0037949372 0.280571635
cc25            1.000000e+00 -0.397533847 -0.0070552949 0.385044062
cc26            1.000000e+00 -0.331389150 -0.0082770964 0.305333198
cc27            1.000000e+00 -0.448688388 -0.0076555220 0.426738976
cc28            1.000000e+00 -0.405617871 -0.0118591994 0.363600593
cc29            1.000000e+00 -0.286849641 -0.0041909667 0.282016853
cc30            1.000000e+00 -0.188821747 -0.0003328441 0.181857362
cc31            1.000000e+00 -0.574088199 -0.0088181067 0.540720382
cc32            1.000000e+00 -0.341633226  0.0083262178 0.368863743
cc33            1.000000e+00 -0.350219412  0.0097775125 0.366548267
cc34            1.000000e+00 -0.443650058 -0.0073545751 0.413139175
cc35            1.000000e+00 -0.212908409 -0.0006359594 0.210861388
cc36            1.000000e+00 -0.206384122 -0.0014853900 0.202838906
cc37            1.000000e+00 -0.291530324 -0.0036546272 0.275369849
cc38            1.000000e+00 -0.187812898 -0.0001817476 0.177614679
cc39            1.000000e+00 -0.355009490 -0.0090580923 0.341146500
cc40            1.000000e+00 -0.298135893 -0.0054175075 0.281894747
cc41            1.000000e+00 -0.280616637 -0.0010330250 0.277856796
cc42            1.000000e+00 -0.337425415 -0.0065621745 0.321977892
cc43            1.000000e+00 -0.185653607 -0.0037666965 0.169206738
cc44            1.000000e+00 -0.228439147 -0.0057466448 0.211533494
cc45            1.000000e+00 -0.181691523 -0.0018228418 0.174536150
cc46            1.000000e+00 -0.363685396 -0.0079135013 0.343651393
cc47            1.000000e+00 -0.270130105 -0.0080079487 0.247376006
cc48            1.000000e+00 -0.497815427 -0.0063568273 0.470266333
cc49            1.000000e+00 -0.235396782 -0.0029796610 0.215090253
cc50            1.000000e+00 -0.361799919 -0.0101058899 0.324094051
cc51            1.000000e+00 -0.209891367 -0.0036304677 0.209843092
cc52            1.000000e+00 -0.233281240 -0.0007817502 0.219617144
cc53            1.000000e+00 -0.133551313 -0.0010133034 0.137186018
1               1.000000e+00 -1.402901776 -0.0064921808 1.431725516
lcentralization 1.200000e-03  0.000000000  0.0000000000 0.000000000
