[[1]]
                        Prob           Low          Med         Up
cc24            1.0000000000 -0.464285091  0.427751104  1.32582470
cc25            1.0000000000 -2.143690464 -1.203702741 -0.26087750
cc26            1.0000000000 -0.170337493  0.899299462  2.00833555
cc27            1.0000000000 -1.708000662 -0.574662911  0.66312585
cc28            1.0000000000 -1.234360201 -0.439746690  0.39227629
cc29            1.0000000000 -1.305089357 -0.504552926  0.30688893
cc30            1.0000000000 -1.907578789 -0.773153994  0.38312353
cc31            1.0000000000 -1.169388908  0.281726870  1.70259145
cc32            1.0000000000 -0.974963040  0.025460846  0.98934420
cc33            1.0000000000 -1.741632331 -0.709108913  0.30262589
cc34            1.0000000000 -1.231047232 -0.137954153  0.95930719
cc35            1.0000000000 -1.207581363 -0.114778377  1.00652867
cc36            1.0000000000 -1.379430299 -0.370124869  0.73677115
cc37            1.0000000000 -1.350625217 -0.020762117  1.27892243
cc38            1.0000000000 -1.075255737 -0.060348045  0.98791296
cc39            1.0000000000 -0.982560645 -0.279367961  0.44938470
cc40            1.0000000000 -1.331870069 -0.168735144  1.05625454
cc41            1.0000000000 -0.272637890  0.749665133  1.78768869
cc42            1.0000000000 -1.298724623 -0.217622309  0.89023045
cc43            1.0000000000 -1.318104963 -0.277087526  0.74124967
cc44            1.0000000000 -1.273711427 -0.428765451  0.34424553
cc45            1.0000000000 -1.391768231 -0.003149813  1.37700851
cc46            1.0000000000 -1.053797368  0.080236595  1.25117911
cc47            1.0000000000 -0.404500162  0.540774700  1.46934985
cc48            1.0000000000 -0.707896194  0.143034311  0.98094711
cc49            1.0000000000  0.720734394  1.561919786  2.36368842
cc50            1.0000000000  0.275392945  1.679640664  3.08378968
cc51            1.0000000000 -1.389054210 -0.030205116  1.29677011
cc52            1.0000000000 -0.405096591  0.545487709  1.47501941
cc53            1.0000000000 -0.892627882  0.242788112  1.43917743
cc54            1.0000000000  0.386723717  1.240127928  2.08169169
cc55            1.0000000000 -1.297021700  0.025543164  1.41862107
cc56            1.0000000000 -0.789183127  0.037619750  0.87002592
cc57            1.0000000000 -1.257566734  0.061969566  1.36536135
cc58            1.0000000000 -1.371938894 -0.591175968  0.20682089
cc59            1.0000000000 -0.819449847  0.330833184  1.46723243
cc60            1.0000000000 -1.428682234 -0.268090272  0.83647443
cc61            1.0000000000 -1.177025944  0.188925285  1.57961955
cc62            1.0000000000 -1.462314945 -0.624305499  0.19317321
cc63            1.0000000000 -1.847278292 -0.495673346  0.88476441
1               1.0000000000 -0.852025775  0.636856918  2.45652994
lcentralization 0.0131000000  0.000000000  0.000000000  0.00000000
lwarfare        1.0000000000  0.482332910  0.572775237  0.66391348
larea           0.1247111111 -0.225684030  0.000000000  0.03028708
lpopulation     0.1552555556  0.000000000  0.000000000  0.28907617
ldepend15       0.1366666667 -0.005415186  0.000000000  0.01069554
ldepend64       0.0101666667  0.000000000  0.000000000  0.00000000
lurban          0.0072666667  0.000000000  0.000000000  0.00000000
lpop_growth     0.0034111111  0.000000000  0.000000000  0.00000000
ltrade          0.0284000000  0.000000000  0.000000000  0.00000000
lgini_gross     0.0323111111  0.000000000  0.000000000  0.00000000
ldebt           0.0031666667  0.000000000  0.000000000  0.00000000
lfdi_liab       0.0002555556  0.000000000  0.000000000  0.00000000
linflation      0.0000000000  0.000000000  0.000000000  0.00000000
ldemocracy      0.0015666667  0.000000000  0.000000000  0.00000000
lpol_comp       0.0018222222  0.000000000  0.000000000  0.00000000
lpresidential   0.2901555556  0.000000000  0.000000000  0.77176377
lplurality      0.0123333333  0.000000000  0.000000000  0.00000000
lpol_rights     0.2473777778 -0.048372996  0.000000000  0.12055942
lgdp_pc         0.5155111111 -0.426984700  0.000000000  0.00000000
                         Mean           SD      CondMean      CondSD
per03            2.544272e-01 0.2613421878  0.2539265365 0.261342188
per04            4.239385e-01 0.2777501805  0.4278397429 0.277750181
per05           -2.647815e-01 0.2729530968 -0.2623877253 0.272953097
per06           -2.513036e-01 0.2747699152 -0.2493092467 0.274769915
per07           -3.408887e-01 0.2795815340 -0.3416759977 0.279581534
per08           -4.043311e-01 0.3233648499 -0.4020332897 0.323364850
cc2             -4.466983e-01 0.7101908391 -0.4294404095 0.710190839
cc3              1.771263e-01 0.6962828995  0.1769606963 0.696282899
cc4             -1.789245e-01 0.6745475204 -0.1744128422 0.674547520
cc5             -2.497712e-01 0.4159974571 -0.2439974466 0.415997457
cc6             -3.080669e-01 0.5839813838 -0.3034989516 0.583981384
cc7             -4.294145e-01 0.5001123739 -0.4185948926 0.500112374
cc8              1.015620e+00 0.6973077426  1.0127223382 0.697307743
cc9             -2.671937e-01 0.4946741284 -0.2780794983 0.494674128
cc10            -7.207775e-01 0.5090314514 -0.7170043957 0.509031451
cc11            -2.381583e-01 0.3857557449 -0.2349640125 0.385755745
cc12            -3.411559e-01 0.4727259090 -0.3410934952 0.472725909
cc13             3.286635e-01 0.4725482660  0.3333335975 0.472548266
