[[1]]
                       Prob          Low           Med          Up
linflation      -4.379622e-08 1.553545e-07  1.098522e-05          NA
ldemocracy       9.754566e-07 0.000000e+00           NaN          NA
lpol_comp       -1.809197e-03 1.483173e-02 -4.114675e-02 0.054613597
lpresidential    7.206068e-04 2.607851e-02  3.329607e-01 0.404381546
lplurality       7.735227e-06 5.063390e-03  1.127871e-01 0.160541690
lpol_rights     -5.136363e-04 2.199263e-02 -9.411691e-03 0.096749926
lgdp_pc         -1.026625e-02 5.361852e-02 -5.597342e-02 0.114078914

[[3]]
                       Prob           Low          Med            Up
per03           1.000000000 -5.545065e-01  0.228985962  0.9872228074
per04           1.000000000 -6.253035e-01  0.158821411  0.9262488125
per05           1.000000000 -6.736288e-01  0.110839602  0.8792610162
per06           1.000000000 -7.307922e-01  0.056483686  0.8301422800
per07           1.000000000 -7.769804e-01  0.009127421  0.7911953296
per08           1.000000000 -8.139844e-01 -0.027163714  0.7558328919
cc2             1.000000000  2.169502e-01  0.587659613  0.8560712730
