[[1]]
                        Prob          Low          Med           Up
cc37            1.000000000 -0.20061618 -6.317416e-04 0.19500912 -9.900490e-04
cc38            1.000000000 -0.18180403 -5.938500e-03 0.17409136 -4.176686e-03
cc39            1.000000000 -0.19860349 -4.061199e-03 0.19013224 -2.032265e-03
cc40            1.000000000 -0.23010433 -1.077914e-02 0.22134339 -6.387426e-03
cc41            1.000000000 -0.17534611 -2.206107e-03 0.16826023 -2.524785e-03
cc42            1.000000000 -0.21474033 -6.298984e-03 0.20276264 -5.592717e-03
cc43            1.000000000 -0.28044331 -5.387853e-03 0.27290192 -4.155451e-03
cc44            1.000000000 -0.22816081 -3.468339e-03 0.22214312 -2.495102e-03
cc45            1.000000000 -0.20975913 -2.042277e-03 0.20219859 -2.318028e-03
cc46            1.000000000 -0.38082988  6.707773e-03 0.38045150  6.368427e-03
cc47            1.000000000 -0.24200318 -5.706226e-03 0.22413346 -5.397499e-03
cc48            1.000000000 -0.31221660 -7.643354e-03 0.29090428 -6.380860e-03
cc49            1.000000000 -0.18301718 -4.670380e-03 0.16972214 -4.270409e-03
cc50            1.000000000 -0.22258041 -5.238390e-03 0.21778946 -4.128710e-03
cc51            1.000000000 -0.25355323 -5.707299e-03 0.24438018 -3.857240e-03
cc52            1.000000000 -0.30928781 -5.480670e-03 0.29597627 -5.258200e-03
cc53            1.000000000 -0.17287850 -2.324246e-03 0.17206983 -8.641498e-04
cc54            1.000000000 -0.17729980 -1.803352e-03 0.17076103 -3.529891e-04
cc55            1.000000000 -0.20938476  4.151958e-03 0.21879872  2.626764e-03
cc56            1.000000000 -0.17180451 -4.546680e-03 0.16866078 -3.265039e-03
cc57            1.000000000 -0.23746429 -5.587254e-04 0.23534160 -1.743904e-03
1               0.382000000 -0.66976856  0.000000e+00 0.67055202 -2.218868e-03
lcentralization 0.001222222  0.00000000  0.000000e+00 0.00000000 -1.236519e-07
lwarfare        0.513855556 -0.01504691  0.000000e+00 0.01626135  1.741538e-04
