[[1]]
                        Prob         Low           Med          Up
cc57             2.406318e-01 4.577983e-01  0.244304506 0.457798270
cc58            -3.456698e-01 5.684948e-01 -0.361677454 0.568494831
cc59            -2.079490e-01 5.285652e-01 -0.200752824 0.528565169
cc60            -8.787971e-02 4.763608e-01 -0.082450906 0.476360845
cc61            -3.275283e-01 3.783846e-01 -0.334237182 0.378384609
cc62            -2.978582e-01 3.776502e-01 -0.301611932 0.377650221
1                6.989344e-01 6.235539e-01  0.696538976 0.623553933
lcentralization  1.204004e-04 1.278051e-03  0.007429274 0.007047452
lwarfare         5.502509e-01 5.580520e-02  0.551137380 0.055805198
larea            1.682798e-03 1.850990e-02  0.021306385 0.063653079
lpopulation      3.216894e-04 6.246671e-03  0.099427158 0.074657390
ldepend15        1.781986e-06 3.720347e-04 -0.001074847 0.018553258
ldepend64       -4.781909e-03 1.641985e-02 -0.039616665 0.029908616
lurban          -6.187603e-06 3.928988e-04 -0.015125610 0.006547999
lpop_growth     -1.591260e-05 1.278293e-03  0.004988587 0.051862213
ltrade          -1.180515e-05 3.451447e-04 -0.002558653 0.003534856
lgini_gross      2.922593e-04 3.250316e-03  0.010068760 0.016514929
ldebt            2.640531e-07 1.838385e-05  0.000176955 0.001275496
lfdi_liab       -1.393203e-02 4.178597e-02 -0.083490727 0.065654921
linflation       1.397040e-07 0.000000e+00          NaN          NA
ldemocracy       1.212496e-05 5.881961e-04  0.041591747          NA
lpol_comp       -4.594557e-06 2.420272e-03 -0.020781580 0.073067889
lpresidential    7.491997e-02 1.878491e-01  0.348650677 0.259014626
lplurality       1.146439e-06 2.304286e-02 -0.052211044 0.274375927
lpol_rights      7.675849e-03 3.288624e-02  0.042584670 0.065714569
lgdp_pc         -4.213914e-02 7.971345e-02 -0.124722216 0.094037521

[[3]]
                        Prob          Low           Med         Up
per03           1.000000e+00 -0.053414558  2.170465e-05 0.05313135
per04           1.000000e+00 -0.055449408  1.363395e-04 0.05661410
per05           1.000000e+00 -0.056135198 -1.712465e-03 0.05281633
per06           1.000000e+00 -0.057443455  2.949932e-05 0.05794908
per07           1.000000e+00 -0.056479016  6.891522e-04 0.06124560
per08           1.000000e+00 -0.066633790 -4.546060e-04 0.06951221
cc2             1.000000e+00 -0.182901609  4.136234e-03 0.19300038
