[[1]]
                          Prob          Low          Med         Up
cc26              -1.125627e-01 4.868669e-01 -0.1105067018 0.486866907
cc27              -5.132080e-02 5.527525e-01 -0.0444460496 0.552752461
cc28              -2.331325e-01 3.704008e-01 -0.2334756213 0.370400813
cc29               4.668204e-01 3.905802e-01  0.4612764457 0.390580232
cc30              -9.081800e-02 6.900519e-01 -0.0873884899 0.690051869
cc31               1.310230e+00 4.432852e-01  1.3124694059 0.443285197
cc32               2.447688e-01 4.167474e-01  0.2361975647 0.416747417
cc33               1.331991e+00 4.387326e-01  1.3293116608 0.438732643
cc34              -4.182457e-01 3.778228e-01 -0.4146852839 0.377822828
cc35               8.107932e-01 4.958471e-01  0.8058863556 0.495847099
cc36              -4.222291e-01 3.683217e-01 -0.4143828548 0.368321670
cc37               6.218857e-01 5.516875e-01  0.6127207611 0.551687533
cc38              -4.860118e-01 4.485962e-01 -0.4820638414 0.448596167
cc39               5.246143e-02 4.876410e-01  0.0525834590 0.487641043
cc40              -3.895494e-01 4.106336e-01 -0.3872232411 0.410633623
cc41              -5.987171e-01 4.522827e-01 -0.5972255772 0.452282710
cc42              -5.249149e-01 5.835454e-01 -0.5130543563 0.583545376
cc43              -2.975007e-01 7.524647e-01 -0.2935110748 0.752464681
cc44              -2.596831e-01 5.037913e-01 -0.2545269175 0.503791313
cc45              -7.039693e-01 5.078937e-01 -0.7053343338 0.507893728
cc46              -1.789394e-01 3.797093e-01 -0.1697566584 0.379709296
cc47              -3.296337e-01 5.781145e-01 -0.3308543226 0.578114538
cc48              -9.040382e-02 4.017761e-01 -0.0951267858 0.401776086
cc49              -1.390636e-01 4.296064e-01 -0.1372941992 0.429606373
cc50               3.101054e-01 5.067445e-01  0.2974671625 0.506744463
cc51               4.372601e-02 3.618399e-01  0.0404898435 0.361839881
cc52              -1.785105e-01 5.700081e-01 -0.1734659148 0.570008120
cc53               5.531594e-01 4.976961e-01  0.5659738249 0.497696142
cc54              -3.781777e-01 3.698871e-01 -0.3738674163 0.369887121
cc55               2.918548e-02 3.716196e-01  0.0320951373 0.371619644
cc56              -1.847479e-01 5.910492e-01 -0.1812243137 0.591049198
cc57              -6.849184e-01 5.222641e-01 -0.6845737589 0.522264102
cc58              -3.696481e-01 3.687919e-01 -0.3639567304 0.368791890
cc59              -5.593437e-01 3.907390e-01 -0.5547586763 0.390739033
cc60              -4.439854e-01 5.760648e-01 -0.4417826744 0.576064782
cc61               1.346646e-01 4.453742e-01  0.1374320488 0.445374160
cc62               3.233259e-01 4.494862e-01  0.3168591056 0.449486173
cc63               1.673764e+00 3.942335e-01  1.6708525707 0.394233524
cc64              -2.479863e-01 3.769071e-01 -0.2478928814 0.376907139
cc65               1.682494e+00 7.188557e-01  1.6836650885 0.718855665
cc66              -8.714692e-02 6.903294e-01 -0.0952113413 0.690329412
cc67               5.475884e-01 4.959119e-01  0.5372216494 0.495911883
cc68               2.329233e-01 4.502565e-01  0.2384849074 0.450256454
cc69               4.616834e-02 5.001990e-01  0.0502907126 0.500198991
cc70               3.258086e-01 4.081300e-01  0.3297678976 0.408129998
cc71              -1.541026e-01 4.441154e-01 -0.1527662842 0.444115356
cc72               1.557487e+00 4.295832e-01  1.5609833485 0.429583223
cc73              -2.504473e-01 7.182297e-01 -0.2356234056 0.718229681
cc74              -3.059478e-01 3.662195e-01 -0.3058658907 0.366219516
cc75              -3.752977e-01 4.372148e-01 -0.3840456766 0.437214791
cc76              -5.503323e-02 4.187493e-01 -0.0521567365 0.418749346
cc77              -1.989344e-01 6.760677e-01 -0.1908146799 0.676067668
cc78              -1.008040e+00 6.126730e-01 -1.0052062944 0.612672988
cc79              -3.121984e-01 3.794220e-01 -0.3164897341 0.379421960
cc80               5.260236e-01 3.648836e-01  0.5209150684 0.364883606
cc81              -2.394812e-01 3.745721e-01 -0.2425015553 0.374572050
