period	cc	year	CG_22_GDP	centralization_hi	centralization_umi	centralization_lmi	centralization_li	warfare_hi	warfare_umi	warfare_lmi	warfare_li	area_hi	area_umi	area_lmi	area_li	population_hi	population_umi	population_lmi	population_li	depend15_hi	depend15_umi	depend15_lmi	depend15_li	depend64_hi	depend64_umi	depend64_lmi	depend64_li	urban_hi	urban_umi	urban_lmi	urban_li	pop_growth_hi	pop_growth_umi	pop_growth_lmi	pop_growth_li	trade_hi	trade_umi	trade_lmi	trade_li	gini_gross_hi	gini_gross_umi	gini_gross_lmi	gini_gross_li	debt_hi	debt_umi	debt_lmi	debt_li	fdi_liab_hi	fdi_liab_umi	fdi_liab_lmi	fdi_liab_li	inflation_hi	inflation_umi	inflation_lmi	inflation_li	democracy_hi	democracy_umi	democracy_lmi	democracy_li	pol_comp_hi	pol_comp_umi	pol_comp_lmi	pol_comp_li	presidential_hi	presidential_umi	presidential_lmi	presidential_li	plurality_hi	plurality_umi	plurality_lmi	plurality_li	pol_rights_hi	pol_rights_umi	pol_rights_lmi	pol_rights_li	gdp_pc_hi	gdp_pc_umi	gdp_pc_lmi	gdp_pc_li	lcentralization_hi	lcentralization_umi	lcentralization_lmi	lcentralization_li	lwarfare_hi	lwarfare_umi	lwarfare_lmi	lwarfare_li	larea_hi	larea_umi	larea_lmi	larea_li	lpopulation_hi	lpopulation_umi	lpopulation_lmi	lpopulation_li	ldepend15_hi	ldepend15_umi	ldepend15_lmi	ldepend15_li	ldepend64_hi	ldepend64_umi	ldepend64_lmi	ldepend64_li	lurban_hi	lurban_umi	lurban_lmi	lurban_li	lpop_growth_hi	lpop_growth_umi	lpop_growth_lmi	lpop_growth_li	ltrade_hi	ltrade_umi	ltrade_lmi	ltrade_li	lgini_gross_hi	lgini_gross_umi	lgini_gross_lmi	lgini_gross_li	ldebt_hi	ldebt_umi	ldebt_lmi	ldebt_li	lfdi_liab_hi	lfdi_liab_umi	lfdi_liab_lmi	lfdi_liab_li	linflation_hi	linflation_umi	linflation_lmi	linflation_li	ldemocracy_hi	ldemocracy_umi	ldemocracy_lmi	ldemocracy_li	lpol_comp_hi	lpol_comp_umi	lpol_comp_lmi	lpol_comp_li	lpresidential_hi	lpresidential_umi	lpresidential_lmi	lpresidential_li	lplurality_hi	lplurality_umi	lplurality_lmi	lplurality_li	lpol_rights_hi	lpol_rights_umi	lpol_rights_lmi	lpol_rights_li	lgdp_pc_hi	lgdp_pc_umi	lgdp_pc_lmi	lgdp_pc_li	per01	per02	per03	per04	per05	per06	per07	per08	cc3	cc6	cc10	cc13	cc14	cc18	cc21	cc24	cc27	cc32	cc34	cc42	cc44	cc45	cc51	cc56	cc59	cc63	cc68	cc71	cc73	cc74	cc75	cc79	cc82	cc83	cc84	cc93	cc94	cc96	cc101	cc102	cc108	cc112	cc113	cc114	cc116	cc118	cc119	cc120	cc121	cc122	cc123	cc125	cc136	cc137	cc143	cc144	cc145	cc147	cc152	cc154	cc158	cc161	cc164	cc167	cc171	cc172	cc174	cc178	cc180	cc183	cc185	cc186	cc187	cc188	cc191	cc198	cc213	cc217	cc219	cc220	cc225	cc227	cc228	cc232	cc233	cc234	cc240	cc243	cc246	cc247	cc248	cc252	cc256	cc257	cc258	cc262	cc274	cc276
7	213	2003	3.6710825	0	0	100	0	0	0	0	0	0	0	12.168007	0	0	0	16.15218	0	0	0	85.058746	0	0	0	4.8061886	0	0	0	40.8106	0	0	0	2.2020202	0	0	0	67.140099	0	0	0	40.560822	0	0	0	57.5578	0	0	0	6.9903879	0	0	0	1.8879091	0	0	0	8	0	0	0	9	0	0	0	1	0	0	0	1	0	0	0	2.2	0	0	0	6.4620867	0	0	0	97.513107	0	0	0	0	0	0	0	12.168007	0	0	0	16.01652	0	0	0	88.327065	0	0	0	4.8515201	0	0	0	40.055	0	0	0	2.619242	0	0	0	62.165398	0	0	0	42.040161	0	0	0	80.512222	0	0	0	6.4783993	0	0	0	2.2825191	0	0	0	.80000001	0	0	0	9	0	0	0	1	0	0	0	1	0	0	0	3.8	0	0	0	6.2986417	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	217	1983	2.0859528	0	0	0	100	0	0	0	0	0	0	0	11.17913	0	0	0	15.032785	0	0	0	74.92733	0	0	0	5.0675125	0	0	0	30.583401	0	0	0	2.3907244	0	0	0	30.038713	0	0	0	62.160969	0	0	0	76.611656	0	0	0	4.4658222	0	0	0	31.059181	0	0	0	-7	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	4.8000002	0	0	0	6.0844116	0	0	0	100	0	0	0	0	0	0	0	11.17913	0	0	0	14.926808	0	0	0	72.525452	0	0	0	5.2410655	0	0	0	28.1654	0	0	0	2.7157688	0	0	0	51.903214	0	0	0	60.929844	0	0	0	57.167301	0	0	0	4.2754607	0	0	0	11.481654	0	0	0	-6.5999999	0	0	0	1.4	0	0	0	1	0	0	0	1	0	0	0	5.1999998	0	0	0	5.767313	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	217	1988	3.6102707	0	0	0	100	0	0	0	0	0	0	0	11.17913	0	0	0	15.149818	0	0	0	76.675049	0	0	0	4.8052912	0	0	0	32.4468	0	0	0	2.1352324	0	0	0	33.655441	0	0	0	63.062019	0	0	0	118.02962	0	0	0	1.4956455	0	0	0	88.110382	0	0	0	-7	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	5.4000001	0	0	0	5.5708427	0	0	0	100	0	0	0	0	0	0	0	11.17913	0	0	0	15.032785	0	0	0	74.92733	0	0	0	5.0675125	0	0	0	30.583401	0	0	0	2.3907244	0	0	0	30.038713	0	0	0	62.160969	0	0	0	76.611656	0	0	0	4.4658222	0	0	0	31.059181	0	0	0	-7	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	4.8000002	0	0	0	6.0844116	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	217	1993	1.6739185	0	0	0	100	0	0	0	3	0	0	0	11.17913	0	0	0	15.186614	0	0	0	76.731171	0	0	0	4.4441242	0	0	0	33.8624	0	0	0	-.48780489	0	0	0	47.153107	0	0	0	58.021763	0	0	0	185.368	0	0	0	4.2448506	0	0	0	59.236382	0	0	0	-6.8000002	0	0	0	1.2	0	0	0	1	0	0	0	.40000001	0	0	0	6.8000002	0	0	0	5.6018701	0	0	0	100	0	0	0	0	0	0	0	11.17913	0	0	0	15.149818	0	0	0	76.675049	0	0	0	4.8052912	0	0	0	32.4468	0	0	0	2.1352324	0	0	0	33.655441	0	0	0	63.062019	0	0	0	118.02962	0	0	0	1.4956455	0	0	0	88.110382	0	0	0	-7	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	5.4000001	0	0	0	5.5708427	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	217	1998	2.000668	0	0	0	100	0	0	0	3	0	0	0	11.17913	0	0	0	15.196616	0	0	0	76.316055	0	0	0	3.9582474	0	0	0	35.2626	0	0	0	1.0128205	0	0	0	43.109138	0	0	0	51.001068	0	0	0	194.18021	0	0	0	4.3669486	0	0	0	15.216662	0	0	0	.80000001	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	4.1999998	0	0	0	5.5227656	0	0	0	100	0	0	0	3	0	0	0	11.17913	0	0	0	15.186614	0	0	0	76.731171	0	0	0	4.4441242	0	0	0	33.8624	0	0	0	-.48780489	0	0	0	47.153107	0	0	0	58.021763	0	0	0	185.368	0	0	0	4.2448506	0	0	0	59.236382	0	0	0	-6.8000002	0	0	0	1.2	0	0	0	1	0	0	0	.40000001	0	0	0	6.8000002	0	0	0	5.6018701	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	219	1978	6.0770397	100	0	0	0	0	0	0	0	6.5072775	0	0	0	14.665443	0	0	0	44.138111	0	0	0	6.7571802	0	0	0	100	0	0	0	.86956519	0	0	0	351.37241	0	0	0	41.968895	0	0	0	77.860779	0	0	0	8.0384216	0	0	0	4.568296	0	0	0	-2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	8.1641235	0	0	0	100	0	0	0	0	0	0	0	6.5072775	0	0	0	14.603555	0	0	0	57.916557	0	0	0	6.2301807	0	0	0	100	0	0	0	1.8614719	0	0	0	266.49365	0	0	0	43.411835	0	0	0	48.975441	0	0	0	7.0101829	0	0	0	8.3256779	0	0	0	-2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	7.4761081	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	219	1983	6.6520929	100	0	0	0	0	0	0	0	6.5072775	0	0	0	14.762882	0	0	0	36.344074	0	0	0	7.2820935	0	0	0	100	0	0	0	2.402564	0	0	0	346.12256	0	0	0	45.218143	0	0	0	69.677597	0	0	0	9.1409225	0	0	0	2.5915189	0	0	0	-2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	8.7973585	0	0	0	100	0	0	0	0	0	0	0	6.5072775	0	0	0	14.665443	0	0	0	44.138111	0	0	0	6.7571802	0	0	0	100	0	0	0	.86956519	0	0	0	351.37241	0	0	0	41.968895	0	0	0	77.860779	0	0	0	8.0384216	0	0	0	4.568296	0	0	0	-2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	8.1641235	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	219	1988	6.2493739	100	0	0	0	0	0	0	0	6.5072775	0	0	0	14.872965	0	0	0	31.082081	0	0	0	7.5653825	0	0	0	100	0	0	0	2.1446817	0	0	0	335.07697	0	0	0	45.6008	0	0	0	80.827423	0	0	0	9.9353218	0	0	0	2.7292297	0	0	0	-2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	9.1249523	0	0	0	100	0	0	0	0	0	0	0	6.5072775	0	0	0	14.762882	0	0	0	36.344074	0	0	0	7.2820935	0	0	0	100	0	0	0	2.402564	0	0	0	346.12256	0	0	0	45.218143	0	0	0	69.677597	0	0	0	9.1409225	0	0	0	2.5915189	0	0	0	-2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	8.7973585	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	219	1993	4.4077892	100	0	0	0	0	0	0	0	6.5072775	0	0	0	15.008513	0	0	0	30.318768	0	0	0	8.3153934	0	0	0	100	0	0	0	3.1311238	0	0	0	323.89099	0	0	0	44.70369	0	0	0	72.785881	0	0	0	10.868979	0	0	0	3.1589324	0	0	0	-2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	4.5999999	0	0	0	9.8429823	0	0	0	100	0	0	0	0	0	0	0	6.5072775	0	0	0	14.872965	0	0	0	31.082081	0	0	0	7.5653825	0	0	0	100	0	0	0	2.1446817	0	0	0	335.07697	0	0	0	45.6008	0	0	0	80.827423	0	0	0	9.9353218	0	0	0	2.7292297	0	0	0	-2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	9.1249523	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	219	1998	4.9542756	100	0	0	0	0	0	0	0	6.5072775	0	0	0	15.13956	0	0	0	30.790695	0	0	0	9.7328787	0	0	0	100	0	0	0	2.7225339	0	0	0	340.00003	0	0	0	47.519485	0	0	0	78.224663	0	0	0	11.558528	0	0	0	.197972	0	0	0	-2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	4.8000002	0	0	0	10.102225	0	0	0	100	0	0	0	0	0	0	0	6.5072775	0	0	0	15.008513	0	0	0	30.318768	0	0	0	8.3153934	0	0	0	100	0	0	0	3.1311238	0	0	0	323.89099	0	0	0	44.70369	0	0	0	72.785881	0	0	0	10.868979	0	0	0	3.1589324	0	0	0	-2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	4.5999999	0	0	0	9.8429823	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	219	2003	5.3982019	100	0	0	0	0	0	0	0	6.5249615	0	0	0	15.230966	0	0	0	28.504137	0	0	0	11.295621	0	0	0	100	0	0	0	1.4756098	0	0	0	389.98587	0	0	0	48.742851	0	0	0	97.291878	0	0	0	12.10414	0	0	0	.25537199	0	0	0	-2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	10.116061	0	0	0	100	0	0	0	0	0	0	0	6.5072775	0	0	0	15.13956	0	0	0	30.790695	0	0	0	9.7328787	0	0	0	100	0	0	0	2.7225339	0	0	0	340.00003	0	0	0	47.519485	0	0	0	78.224663	0	0	0	11.558528	0	0	0	.197972	0	0	0	-2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	4.8000002	0	0	0	10.102225	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	219	2008	7.6466012	100	0	0	0	0	0	0	0	6.547925	0	0	0	15.374461	0	0	0	25.075212	0	0	0	11.953768	0	0	0	100	0	0	0	3.4771059	0	0	0	409.4313	0	0	0	50.204529	0	0	0	96.150757	0	0	0	13.020879	0	0	0	1.9128784	0	0	0	-2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	10.560559	0	0	0	100	0	0	0	0	0	0	0	6.5249615	0	0	0	15.230966	0	0	0	28.504137	0	0	0	11.295621	0	0	0	100	0	0	0	1.4756098	0	0	0	389.98587	0	0	0	48.742851	0	0	0	97.291878	0	0	0	12.10414	0	0	0	.25537199	0	0	0	-2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	10.116061	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	220	2003	4.0086451	92.887772	0	0	0	0	0	0	0	10.781079	0	0	0	15.501909	0	0	0	25.985134	0	0	0	16.091743	0	0	0	55.831001	0	0	0	0	0	0	0	153.13316	0	0	0	36.580135	0	0	0	39.215141	0	0	0	9.4961605	0	0	0	4.4862418	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8.6919537	0	0	0	92.981194	0	0	0	0	0	0	0	10.781037	0	0	0	15.501909	0	0	0	31.533939	0	0	0	16.08005	0	0	0	56.354599	0	0	0	0	0	0	0	127.85218	0	0	0	33.075825	0	0	0	21.812599	0	0	0	7.942729	0	0	0	6.4410338	0	0	0	8.1999998	0	0	0	8.1999998	0	0	0	0	0	0	0	0	0	0	0	1.6	0	0	0	8.273881	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	220	2008	3.0470965	88.578743	0	0	0	0	0	0	0	10.780958	0	0	0	15.509249	0	0	0	21.797804	0	0	0	16.306122	0	0	0	55.125599	0	0	0	0	0	0	0	164.70816	0	0	0	36.519199	0	0	0	33.01162	0	0	0	10.724463	0	0	0	1.2451302	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9.5777092	0	0	0	92.887772	0	0	0	0	0	0	0	10.781079	0	0	0	15.501909	0	0	0	25.985134	0	0	0	16.091743	0	0	0	55.831001	0	0	0	0	0	0	0	153.13316	0	0	0	36.580135	0	0	0	39.215141	0	0	0	9.4961605	0	0	0	4.4862418	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8.6919537	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	225	1978	6.9008207	0	79.561287	0	0	0	0	0	0	0	13.997832	0	0	0	17.132639	0	0	0	75.661606	0	0	0	5.7010508	0	0	0	48.298599	0	0	0	2.3099716	0	0	0	58.776249	0	0	0	66.369865	0	0	0	41.535599	0	0	0	9.3713055	0	0	0	14.66204	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4.8000002	0	0	0	7.4810109	0	0	0	100	0	0	0	0	0	0	0	13.997832	0	0	0	17.009226	0	0	0	76.67527	0	0	0	6.0273228	0	0	0	47.988998	0	0	0	2.6119895	0	0	0	51.726444	0	0	0	66.516701	0	0	0	37.380939	0	0	0	8.9562578	0	0	0	12.379402	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4.25	0	0	0	7.0241632	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	225	1983	7.0444465	0	76.935448	0	0	0	1.8	0	0	0	13.997832	0	0	0	17.261793	0	0	0	73.193695	0	0	0	5.5417476	0	0	0	48.993198	0	0	0	2.0706077	0	0	0	52.17775	0	0	0	65.889565	0	0	0	27.400261	0	0	0	9.4322472	0	0	0	13.750552	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	7.7712717	0	0	0	79.561287	0	0	0	0	0	0	0	13.997832	0	0	0	17.132639	0	0	0	75.661606	0	0	0	5.7010508	0	0	0	48.298599	0	0	0	2.3099716	0	0	0	58.776249	0	0	0	66.369865	0	0	0	41.535599	0	0	0	9.3713055	0	0	0	14.66204	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4.8000002	0	0	0	7.4810109	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	225	1988	8.1611423	0	82.492805	0	0	0	3	0	0	0	13.997832	0	0	0	17.376011	0	0	0	69.341652	0	0	0	5.5130944	0	0	0	50.971001	0	0	0	2.4644573	0	0	0	49.14782	0	0	0	65.409271	0	0	0	32.342281	0	0	0	9.0963945	0	0	0	15.90454	0	0	0	4.1999998	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	5.1999998	0	0	0	7.8339944	0	0	0	76.935448	0	0	0	1.8	0	0	0	13.997832	0	0	0	17.261793	0	0	0	73.193695	0	0	0	5.5417476	0	0	0	48.993198	0	0	0	2.0706077	0	0	0	52.17775	0	0	0	65.889565	0	0	0	27.400261	0	0	0	9.4322472	0	0	0	13.750552	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	7.7712717	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	225	1993	3.8412523	0	74.309692	0	0	0	3	0	0	0	13.997832	0	0	0	17.498945	0	0	0	62.583954	0	0	0	5.5541649	0	0	0	53.506401	0	0	0	2.1938405	0	0	0	40.998978	0	0	0	63.858246	0	0	0	40.551041	0	0	0	9.3684702	0	0	0	12.646022	0	0	0	7.4000001	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	3.5999999	0	0	0	8.1221638	0	0	0	82.492805	0	0	0	3	0	0	0	13.997832	0	0	0	17.376011	0	0	0	69.341652	0	0	0	5.5130944	0	0	0	50.971001	0	0	0	2.4644573	0	0	0	49.14782	0	0	0	65.409271	0	0	0	32.342281	0	0	0	9.0963945	0	0	0	15.90454	0	0	0	4.1999998	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	5.1999998	0	0	0	7.8339944	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	225	1998	2.7407982	0	82.03833	0	0	0	.60000002	0	0	0	13.997832	0	0	0	17.590292	0	0	0	55.897095	0	0	0	5.7488475	0	0	0	55.929001	0	0	0	2.4419322	0	0	0	49.396671	0	0	0	65.862312	0	0	0	45.028141	0	0	0	10.081976	0	0	0	7.9578638	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8.065753	0	0	0	74.309692	0	0	0	3	0	0	0	13.997832	0	0	0	17.498945	0	0	0	62.583954	0	0	0	5.5541649	0	0	0	53.506401	0	0	0	2.1938405	0	0	0	40.998978	0	0	0	63.858246	0	0	0	40.551041	0	0	0	9.3684702	0	0	0	12.646022	0	0	0	7.4000001	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	3.5999999	0	0	0	8.1221638	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	225	2003	3.4727039	0	82.732819	0	0	0	0	0	0	0	13.997832	0	0	0	17.65687	0	0	0	51.046528	0	0	0	6.1660695	0	0	0	58.310001	0	0	0	1.7593044	0	0	0	56.002754	0	0	0	69.550903	0	0	0	37.570919	0	0	0	10.752483	0	0	0	7.1566439	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8.1679897	0	0	0	82.03833	0	0	0	.60000002	0	0	0	13.997832	0	0	0	17.590292	0	0	0	55.897095	0	0	0	5.7488475	0	0	0	55.929001	0	0	0	2.4419322	0	0	0	49.396671	0	0	0	65.862312	0	0	0	45.028141	0	0	0	10.081976	0	0	0	7.9578638	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8.065753	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
