period	cc	year	GG_7_GDP	centralization	warfare	area	population	depend15	depend64	urban	pop_growth	trade	gini_gross	debt	fdi_liab	inflation	democracy	pol_comp	presidential	plurality	pol_rights	gdp	lcentralization	lwarfare	larea	lpopulation	ldepend15	ldepend64	lurban	lpop_growth	ltrade	lgini_gross	ldebt	lfdi_liab	linflation	ldemocracy	lpol_comp	lpresidential	lplurality	lpol_rights	lgdp	per01	per02	per03	per04	per05	per06	per07	per08	cc1	cc2	cc3	cc4	cc5	cc6	cc7	cc8	cc9	cc10	cc11	cc12	cc13	cc14	cc15	cc16	cc17	cc18	cc19	cc20	cc21	cc22	cc23	cc24	cc25	cc26	cc27	cc28	cc29	cc30	cc31	cc32	cc33	cc34	cc35	cc36	cc37	cc38	cc39	cc40	cc41	cc42	cc43	cc44	cc45	cc46	cc47	cc48	cc49	cc50	cc51	cc52	cc53	cc54	cc55	cc56	cc57	cc58	cc59	cc60	cc61	cc62	cc63	cc64	cc65	cc66	cc67	cc68	cc69	cc70	cc71	cc72	cc73	cc74	cc75	cc76	cc77	cc78	cc79	cc80	cc81	cc82	cc83	cc84	cc85	cc86	cc87	cc88	cc89	cc90	cc91
3	96	1983	31.262253	100	0	11.766792	16.099903	33.876564	20.476074	58.158199	.61860055	51.418068	44.918404	35.33036	7.8573899	22.076281	8	10	0	1	1.2	48004542464	100	0	11.766792	16.053921	36.382103	20.054573	56.763199	1.3001817	44.449627	45.460297	22.5735	7.2353663	16.673401	8	10	0	1	1.8	42407190528	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	96	1988	38.17123	100	0	11.766792	16.118095	30.296295	20.255764	58.682201	.2020202	49.958344	43.817558	58.047298	8.6486979	17.20084	10	10	0	1	1.6	71100891136	100	0	11.766792	16.099903	33.876564	20.476074	58.158199	.61860055	51.418068	44.918404	35.33036	7.8573899	22.076281	8	10	0	1	1.2	48004542464	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	96	1993	32.085907	99.684135	0	11.766792	16.156219	26.221994	21.575914	59.109402	2	45.619869	45.012505	90.644501	9.2275944	13.997788	10	10	0	1	1	110855135232	100	0	11.766792	16.118095	30.296295	20.255764	58.682201	.2020202	49.958344	43.817558	58.047298	8.6486979	17.20084	10	10	0	1	1.6	71100891136	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	96	1998	44.999409	98.172432	0	11.766792	16.213406	23.164474	23.855827	59.5564	0	53.591431	46.024178	100.57426	9.5012531	5.1480341	10	10	0	1	1	136190828544	99.684135	0	11.766792	16.156219	26.221994	21.575914	59.109402	2	45.619869	45.012505	90.644501	9.2275944	13.997788	10	10	0	1	1	110855135232	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	96	2003	45.183079	97.945786	0	11.766792	16.213406	21.635225	26.354679	60.084	0	57.428856	45.956997	100.3144	9.9505768	3.2398	10	10	0	1	1	185309495296	98.172432	0	11.766792	16.213406	23.164474	23.855827	59.5564	0	53.591431	46.024178	100.57426	9.5012531	5.1480341	10	10	0	1	1	136190828544	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	96	2008	48.114914	97.710968	0	11.766792	16.213406	21.530704	27.566879	60.8578	0	56.273357	39.7197	118.4194	10.634113	2.7801139	10	10	0	1	1	298266296320	97.945786	0	11.766792	16.213406	21.635225	26.354679	60.084	0	57.428856	45.956997	100.3144	9.9505768	3.2398	10	10	0	1	1	185309495296	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	101	1978	10.86622	97.949013	5	11.582078	15.717038	86.64505	5.8671017	37.1278	2.4597886	70.938141	43.20158	12.60176	6.0137973	10.40725	-4.1999998	4.1999998	1	1	4	5466377216	100	5	11.582078	15.593194	85.082832	5.6519823	36.248798	2.8052876	60.783112	51.229935	11.55692	5.1933732	8.1327105	-.60000002	6	1	1	3	2402788608	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	101	1983	10.725756	97.931465	5	11.582078	15.842965	88.601685	6.1609035	38.451599	2.4500682	49.353813	49.72628	36.651981	6.5469909	8.5980883	-5.1999998	1.75	1	1	5.4000001	8406512128	97.949013	5	11.582078	15.717038	86.64505	5.8671017	37.1278	2.4597886	70.938141	43.20158	12.60176	6.0137973	10.40725	-4.1999998	4.1999998	1	1	4	5466377216	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	101	1988	11.729915	98.078606	5	11.582078	15.955023	88.7033	6.5372701	40.331001	2.4124424	55.485748	56.882786	49.630138	6.5144811	22.511326	3	7	1	1	3	7006644224	97.931465	5	11.582078	15.842965	88.601685	6.1609035	38.451599	2.4500682	49.353813	49.72628	36.651981	6.5469909	8.5980883	-5.1999998	1.75	1	1	5.4000001	8406512128	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	101	1993	11.1686	94.64959	5	11.582078	16.072514	87.5756	7.0063829	42.312801	2.3588483	62.826996	56.53577	39.571018	6.9615502	15.346202	3	7	.60000002	1	3.8	10490658816	98.078606	5	11.582078	15.955023	88.7033	6.5372701	40.331001	2.4124424	55.485748	56.882786	49.630138	6.5144811	22.511326	3	7	1	1	3	7006644224	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	101	1998	12.092928	100	1	11.582078	16.175282	85.651184	7.517633	44.320202	2	64.676292	55.581478	27.810925	7.3820529	7.7062898	8	9	1	1	3	15959127040	94.64959	5	11.582078	16.072514	87.5756	7.0063829	42.312801	2.3588483	62.826996	56.53577	39.571018	6.9615502	15.346202	3	7	.60000002	1	3.8	10490658816	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	101	2003	14.008431	100	0	11.582078	16.316425	83.140732	7.9157043	46.354	3.4848485	67.332565	55.303345	20.32226	7.8649292	3.7066121	8	9	1	1	3.8	22672273408	100	1	11.582078	16.175282	85.651184	7.517633	44.320202	2	64.676292	55.581478	27.810925	7.3820529	7.7062898	8	9	1	1	3	15959127040	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	101	2008	14.228437	100	0	11.582078	16.424925	78.789215	7.9804697	48.465599	1.5384616	63.603813	54.638	22.028561	8.5452757	6.0511599	8	9	1	1	3.4000001	36246687744	100	0	11.582078	16.316425	83.140732	7.9157043	46.354	3.4848485	67.332565	55.303345	20.32226	7.8649292	3.7066121	8	9	1	1	3.8	22672273408	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	102	1998	18.425936	100	0	12.411948	15.904675	84.945717	6.3293667	30.403799	2.2128379	38.160858	43.086567	107.78696	5.3646512	3.366508	-1	6	1	1	6	3703873792	100	0	12.411948	15.738279	85.449318	6.3311009	28.895399	5.391624	39.480541	45.696259	94.495422	4.8312154	12.018399	-4.1999998	2.8	1	1	6	3429526528	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	108	2008	26.283945	95.019768	0	11.625272	15.803009	65.734192	7.3390222	50.4058	1.9536732	122.57636	54.021606	24.35364	8.8745985	6.4189739	7	9	1	1	3.4000001	13335737344	94.946968	0	11.625272	15.702121	74.231392	7.3533163	47.372601	2.1655319	125.62782	53.149841	60.594521	8.001606	6.5413661	7	9	1	1	3	8461199872	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	112	1978	17.811655	59.264767	2	14.914123	20.319288	70.303299	6.1872182	22.3916	2.4597886	13.93119	37.386219	39.060822	7.5926213	8.263134	7.8000002	7	0	1	2.2	137831038976	59.204079	2.5999999	14.914123	20.201904	72.270889	5.9737191	20.703199	2.0586827	9.6515045	36.500847	36.535301	7.6155472	9.8025923	8.6000004	8.6000004	0	1	2	84031266816	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	112	1983	20.498783	58.05048	3.8	14.914123	20.435122	68.357605	6.3343496	23.848	2.190134	14.098086	33.558113	39.410069	7.6976137	8.5186682	8	7	0	1	2	212278132736	59.264767	2	14.914123	20.319288	70.303299	6.1872182	22.3916	2.4597886	13.93119	37.386219	39.060822	7.5926213	8.263134	7.8000002	7	0	1	2.2	137831038976	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	112	1988	25.431395	59.098579	5.5999999	14.914123	20.546059	66.158569	6.4520121	25.0674	2.209239	14.006076	33.30669	43.58392	7.8097854	8.6909838	8	7	0	1	2	290865152000	58.05048	3.8	14.914123	20.435122	68.357605	6.3343496	23.848	2.190134	14.098086	33.558113	39.410069	7.6976137	8.5186682	8	7	0	1	2	212278132736	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	112	1993	28.096752	54.330715	6.8000002	14.914123	20.648159	63.040661	6.5810051	26.183001	1.9892482	19.774784	34.392029	73.261734	8.3281622	10.324294	8.1999998	7.4000001	0	1	3.5999999	311718936576	59.098579	5.5999999	14.914123	20.546059	66.158569	6.4520121	25.0674	2.209239	14.006076	33.30669	43.58392	7.8097854	8.6909838	8	7	0	1	2	290865152000	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	112	1998	28.616413	53.606937	5	14.914123	20.738287	58.74641	6.805964	27.243	.82272464	24.311192	36.172855	68.890297	9.6323509	5.7549658	9	9	0	1	2	430763868160	54.330715	6.8000002	14.914123	20.648159	63.040661	6.5810051	26.183001	1.9892482	19.774784	34.392029	73.261734	8.3281622	10.324294	8.1999998	7.4000001	0	1	3.5999999	311718936576	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	112	2003	29.263798	53.744057	5	14.914123	20.818577	53.828255	7.1474881	28.6078	2	33.109886	34.988518	81.624481	10.507072	4.152288	9	9	0	1	2	620628410368	53.606937	5	14.914123	20.738287	58.74641	6.805964	27.243	.82272464	24.311192	36.172855	68.890297	9.6323509	5.7549658	9	9	0	1	2	430763868160	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	113	1983	12.657835	85.308632	7	14.403297	18.902027	70.723129	6.3608179	24.495001	1.3333334	45.123505	36.383095	21.927561	8.0106936	8.6171522	-7	2	0	0	5	98222751744	83.711617	7	14.403297	18.78475	76.195618	6.4256425	20.989201	2.9670329	44.614315	42.82539	27.05648	7.564805	20.546713	-7	2	0	0	5	56450871296	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	113	1988	12.77196	87.458878	7	14.403297	19.007849	63.8783	6.2679768	28.785999	2.4264705	42.163944	35.471931	43.375759	8.4951267	9.1606569	-7	2	0	0	5.1999998	102009659392	85.308632	7	14.403297	18.902027	70.723129	6.3608179	24.495001	1.3333334	45.123505	36.383095	21.927561	8.0106936	8.6171522	-7	2	0	0	5	98222751744	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	113	1993	16.035568	87.414795	3.2	14.403297	19.083052	56.864204	6.4803433	33.566002	1.1111112	48.349945	39.067059	38.237862	9.3846426	8.110364	-7	2	0	0	6.5999999	176491200512	87.458878	7	14.403297	19.007849	63.8783	6.2679768	28.785999	2.4264705	42.163944	35.471931	43.375759	8.4951267	9.1606569	-7	2	0	0	5.1999998	102009659392	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	113	1998	17.197527	91.105431	0	14.403297	19.152861	50.029701	6.9282956	39.422798	2.0526316	64.42363	34.519135	63.493999	10.120823	26.260979	-1.4	4.5999999	0	0	5.4000001	181809545216	87.414795	3.2	14.403297	19.083052	56.864204	6.4803433	33.566002	1.1111112	48.349945	39.067059	38.237862	9.3846426	8.110364	-7	2	0	0	6.5999999	176491200512	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	113	2003	18.611511	100	0	14.403297	19.218029	44.971985	7.5149097	44.362999	.95238096	61.247677	35.897133	62.130699	9.6074886	9.7123423	6.8000002	8.3999996	.2	0	2.8	226690088960	91.105431	0	14.403297	19.152861	50.029701	6.9282956	39.422798	2.0526316	64.42363	34.519135	63.493999	10.120823	26.260979	-1.4	4.5999999	0	0	5.4000001	181809545216	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	113	2008	18.044405	100	0	14.403297	19.270615	41.420807	8.055542	48.329201	1.7786561	52.624615	37.288296	33.219959	11.396855	12.00555	8	9	1	0	2	509135978496	100	0	14.403297	19.218029	44.971985	7.5149097	44.362999	.95238096	61.247677	35.897133	62.130699	9.6074886	9.7123423	6.8000002	8.3999996	.2	0	2.8	226690088960	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	114	1978	33.099831	97.868752	4.8000002	14.285514	17.403452	80.098259	5.7519698	48.114601	3.4023612	58.993336	47.038937	17.851471	8.0519552	17.633394	-6.4000001	1	1	1	5.4000001	77945528320	98.32428	0	14.285514	17.248455	82.033638	6.2098579	43.932999	2.6264832	69.416618	50.978256	12.281266	7.2934294	22.45796	-10	1	1	0	5.25	29287079936	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	114	1983	24.744314	97.166435	13	14.285514	17.580122	85.048042	5.6155815	51.9142	4.2438574	29.826033	46.531178	29.227858	8.2106342	14.162004	-5.5999999	2	1	1	5.5999999	122300981248	97.868752	4.8000002	14.285514	17.403452	80.098259	5.7519698	48.114601	3.4023612	58.993336	47.038937	17.851471	8.0519552	17.633394	-6.4000001	1	1	1	5.4000001	77945528320	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	114	1988	19.367065	97.146309	7.5999999	14.285514	17.757929	90.085144	6.3262968	55.155998	3.1356602	22.437773	45.941513	49.757999	8.0735312	18.480261	-6	2	1	1	5.4000001	86936485888	97.166435	13	14.285514	17.580122	85.048042	5.6155815	51.9142	4.2438574	29.826033	46.531178	29.227858	8.2106342	14.162004	-5.5999999	2	1	1	5.5999999	122300981248	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	114	1993	22.54002	100	2.4000001	14.285514	17.875656	84.020706	7.125484	58.673599	1.3918307	42.096073	45.461758	32.80698	8.0163879	35.178341	-6	2	1	1	6	104930754560	97.146309	7.5999999	14.285514	17.757929	90.085144	6.3262968	55.155998	3.1356602	22.437773	45.941513	49.757999	8.0735312	18.480261	-6	2	1	1	5.4000001	86936485888	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	114	1998	23.740044	97.504715	0	14.285514	17.958393	66.402687	7.3632579	62.5196	1.9267237	33.925011	45.098007	23.76638	8.084837	20.94969	1.2	5.1999998	1	1	6	108085518336	100	2.4000001	14.285514	17.875656	84.020706	7.125484	58.673599	1.3918307	42.096073	45.461758	32.80698	8.0163879	35.178341	-6	2	1	1	6	104930754560	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	114	2003	27.723566	94.21624	0	14.285514	18.034801	44.855328	7.4520316	66.151604	1.1855105	50.072487	42.997589	23.993719	9.1960649	17.862	-.60000002	4.8000002	1	1	6	152403230720	97.504715	0	14.285514	17.958393	66.402687	7.3632579	62.5196	1.9267237	33.925011	45.098007	23.76638	8.084837	20.94969	1.2	5.1999998	1	1	6	108085518336	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	116	1978	47.489861	76.524849	0	11.140266	15.01522	52.439213	18.463022	54.6534	1.2310606	99.426918	46.905483	52.502041	8.0571175	14.63976	10	10	0	0	1	14766299136	75.687317	0	11.140266	14.940146	53.747318	18.912039	52.869202	1.3118279	77.584419	46.210835	40.814419	6.7118773	13.083582	10	10	0	0	1	7108896256	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	116	1983	58.184475	78.597885	0	11.140266	15.068274	50.079079	18.251135	55.898201	.58823532	101.1282	47.037086	69.164261	8.9913788	10.97984	10	10	0	0	1	20677318656	76.524849	0	11.140266	15.01522	52.439213	18.463022	54.6534	1.2310606	99.426918	46.905483	52.502041	8.0571175	14.63976	10	10	0	0	1	14766299136	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
