period	cc	year	GG_7_GDP	centralization	warfare	area	population	depend15	depend64	urban	pop_growth	trade	gini_gross	debt	fdi_liab	inflation	democracy	pol_comp	presidential	plurality	pol_rights	gdp_pc	lcentralization	lwarfare	larea	lpopulation	ldepend15	ldepend64	lurban	lpop_growth	ltrade	lgini_gross	ldebt	lfdi_liab	linflation	ldemocracy	lpol_comp	lpresidential	lplurality	lpol_rights	lgdp_pc	per01	per02	per03	per04	per05	per06	per07	per08	cc1	cc2	cc3	cc4	cc5	cc6	cc7	cc8	cc9	cc10	cc11	cc12	cc13	cc14	cc15	cc16	cc17	cc18	cc19	cc20	cc21	cc22	cc23	cc24	cc25	cc26	cc27	cc28	cc29	cc30	cc31	cc32	cc33	cc34	cc35	cc36	cc37	cc38	cc39	cc40	cc41	cc42	cc43	cc44	cc45	cc46	cc47	cc48	cc49	cc50	cc51	cc52	cc53	cc54	cc55	cc56	cc57	cc58	cc59	cc60	cc61	cc62	cc63	cc64	cc65	cc66	cc67	cc68	cc69	cc70	cc71	cc72	cc73	cc74	cc75	cc76	cc77	cc78	cc79	cc80	cc81	cc82	cc83	cc84	cc85	cc86	cc87	cc88	cc89	cc90	cc91
6	32	1998	35.408016	.62856954	-.38521606	.78905368	-.22168191	.29507741	-.85898864	.021973291	.34038576	.16873315	1.1227783	-.75730538	.14731316	-.098947711	.97229189	1.0022908	-1.136256	.68546009	-.84198254	.26589832	.57618809	-.38521606	.78905368	-.27298847	.74500996	-.87271613	-.19321771	.53082007	.12174199	1.3001906	-.69707429	.12134614	-.11098541	.86213136	1.0022908	-1.136256	.68546009	-1.0245543	.18378487	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	34	1983	29.605993	-1.6620395	-.38521606	1.6907036	1.5530913	.098098271	-.5363971	.68739599	.78244907	-1.1510677	1.2125113	-.32156563	.89609963	.3951498	-.26701376	-.5456627	-1.136256	.68546009	-.20298161	-.1938197	-1.6668994	-.38521606	1.6907036	1.5065731	.27520409	-.54930061	.50647825	-.004954794	-1.1989478	2.5559559	-.5075714	.80518526	.047944088	-.65257549	-.9326511	-1.136256	.68546009	.070875891	-.24295539	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	34	1988	44.673504	-1.5554996	-.38521606	1.6907036	1.5952021	-.045287464	-.49706417	.8556959	-.2261463	-1.214739	1.3827951	.12768771	1.0008813	3.1751885	.94475168	1.0022908	.9070856	.68546009	-.84198254	-.014621156	-1.6620395	-.38521606	1.6907036	1.5530913	.098098271	-.5363971	.68739599	.78244907	-1.1510677	1.2125113	-.32156563	.89609963	.3951498	-.26701376	-.5456627	-1.136256	.68546009	-.20298161	-.1938197	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	34	1993	45.565907	-2.2568138	-.38521606	1.6907036	1.6279922	-.28194413	-.403815	1.0096769	-.28021532	-1.1607112	1.3217653	-.0033749901	1.1292063	3.7005186	.99983197	1.0022908	.9070856	.68546009	-.75069666	.18980844	-1.5554996	-.38521606	1.6907036	1.5952021	-.045287464	-.49706417	.8556959	-.2261463	-1.214739	1.3827951	.12768771	1.0008813	3.1751885	.94475168	1.0022908	.9070856	.68546009	-.84198254	-.014621156	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	34	1998	41.665997	-2.6386075	-.38521606	1.6907036	1.6584077	-.5589692	-.30999142	1.1551335	-.32752573	-1.1664621	1.3177729	-.047488347	1.3632269	-.10956489	.99983197	1.0022908	.9070856	.68546009	-.47683918	.47019696	-2.2568138	-.38521606	1.6907036	1.6279922	-.28194413	-.403815	1.0096769	-.28021532	-1.1607112	1.3217653	-.0033749901	1.1292063	3.7005186	.99983197	1.0022908	.9070856	.68546009	-.75069666	.18980844	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	34	2003	26.080004	.62856954	-.38521606	1.6907036	1.6911893	-.76043117	-.18229237	1.252174	.26153511	-1.0051668	.97277832	.19246323	1.4910702	-.10629639	.99983197	1.0022908	.9070856	.68546009	-.75069666	.30955854	-2.6386075	-.38521606	1.6907036	1.6584077	-.5589692	-.30999142	1.1551335	-.32752573	-1.1664621	1.3177729	-.047488347	1.3632269	-.10956489	.99983197	1.0022908	.9070856	.68546009	-.47683918	.47019696	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	34	2008	31.354816	.20006579	-.38521606	1.6907036	1.7088915	-.91716462	-.031487703	1.3146764	-.43957666	-1.0467255	.69432098	.098404653	1.7648059	-.11482956	.99983197	1.0022908	.9070856	.68546009	-.84198254	.84121478	.62856954	-.38521606	1.6907036	1.6911893	-.76043117	-.18229237	1.252174	.26153511	-1.0051668	.97277832	.19246323	1.4910702	-.10629639	.99983197	1.0022908	.9070856	.68546009	-.75069666	.30955854	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	42	1998	17.980362	.62856954	2.0369833	-.24119835	.31074521	1.2709227	-.72649819	-1.7314924	-.1470315	-1.1865715	-.84268743	1.3803778	-.78387392	-.063605607	-.45979461	-.26924244	.49841732	-1.4945171	1.2575918	-1.4836726	.62856954	1.0681036	-.24119835	.2877515	1.1270636	-.71025908	-1.7715046	.13181047	-1.0609176	-1.2971627	.73270833	-.80735892	-.11200545	-.37717423	-1.2090714	.089749023	-.18653074	1.166306	-1.3125411	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	44	1988	16.608713	.62856954	-.38521606	.72865331	.5570671	1.1392372	-.53196615	-.50925398	1.1304947	-.77003312	.19324432	-.45537454	.14201275	-.139853	-1.203378	-1.2090714	.9070856	.68546009	.98373431	-.48600203	.62856954	-.38521606	.72865331	.50323516	1.1037058	-.52367884	-.66093117	.30609679	-.66523153	.31588805	-.57315254	.036547866	-.099402577	-1.1758379	-1.2090714	.9070856	.68546009	.98373431	-.55059439	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	44	1993	15.934001	.62856954	-.38521606	.72865331	.62332493	1.0654297	-.55768436	-.38405624	.78244907	-.80211473	.039938863	.26722914	.12608637	-.11047854	-.76273602	-.10339028	.9070856	.68546009	1.0750201	-.62291092	.62856954	-.38521606	.72865331	.5570671	1.1392372	-.53196615	-.50925398	1.1304947	-.77003312	.19324432	-.45537454	.14201275	-.139853	-1.203378	-1.2090714	.9070856	.68546009	.98373431	-.48600203	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	44	1998	13.672748	.62856954	-.38521606	.72865331	.66939586	.86901104	-.59226686	-.26575336	.53082007	-.77171779	-.13657342	.57497329	.13536799	-.12882482	-.65257549	.17302999	.9070856	.68546009	1.4401635	-.73144525	.62856954	-.38521606	.72865331	.62332493	1.0654297	-.55768436	-.38405624	.78244907	-.80211473	.039938863	.26722914	.12608637	-.11047854	-.76273602	-.10339028	.9070856	.68546009	1.0750201	-.62291092	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	45	1978	30.564676	-1.1198131	-.38521606	1.7134144	.86197758	-1.0604646	.54901898	.98990738	-.070404023	-.61024708	-1.1319062	-.26581657	1.1704688	-.11001185	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	.9398073	.62856954	-.38521606	1.7134144	.8374238	-.74574465	.43928519	.98934549	.019622024	-.69580257	-1.10681	-.11947583	1.0856097	-.10776115	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	.63585365	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	45	1983	49.127182	-3.3958476	-.38521606	1.7134144	.88524801	-1.2278721	.72248381	1.0073812	-.58300191	-.584324	-.91314161	-.068727635	1.2637689	-.11727473	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	1.1405542	-1.1198131	-.38521606	1.7134144	.86197758	-1.0604646	.54901898	.98990738	-.070404023	-.61024708	-1.1319062	-.26581657	1.1704688	-.11001185	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	.9398073	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	45	1988	53.145271	-3.6098349	-.38521606	1.7134144	.9102124	-1.2787557	.96159524	1.0239639	-.17993347	-.56191212	-.89034963	.18069914	1.3904271	-.1251452	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	1.3351647	-3.3958476	-.38521606	1.7134144	.88524801	-1.2278721	.72248381	1.0073812	-.58300191	-.584324	-.91314161	-.068727635	1.2637689	-.11727473	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	1.1405542	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	45	1993	51.382404	-3.2457943	-.38521606	1.7134144	.93382627	-1.2900038	1.1894296	1.0539432	-.63166404	-.41829857	-.71027631	.54095852	1.5622984	-.13238405	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	1.414673	-3.6098349	-.38521606	1.7134144	.9102124	-1.2787557	.96159524	1.0239639	-.17993347	-.56191212	-.89034963	.18069914	1.3904271	-.1251452	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	1.3351647	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	45	1998	43.601913	-3.4653282	-.38521606	1.7134144	.95613027	-1.3487011	1.333382	1.1149044	-.2671642	-.089517653	-.48202381	.53505903	1.694777	-.13288423	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	1.455838	-3.2457943	-.38521606	1.7134144	.93382627	-1.2900038	1.1894296	1.0539432	-.63166404	-.41829857	-.71027631	.54095852	1.5622984	-.13238405	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	1.414673	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	45	2003	40.870209	-3.574559	-.38521606	1.7134144	.9746623	-1.4530869	1.418611	1.1593555	-.67090768	-.16522618	-.35828391	.25783798	1.8206708	-.13030398	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	1.6105413	-3.4653282	-.38521606	1.7134144	.95613027	-1.3487011	1.333382	1.1149044	-.2671642	-.089517653	-.48202381	.53505903	1.694777	-.13288423	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	1.455838	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	45	2008	39.769302	-3.6133897	-.38521606	1.7134144	.99734104	-1.544926	1.5787925	1.180096	-.33827808	-.34089038	-.41504779	.228205	2.0100698	-.13186617	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	1.8788728	-3.574559	-.38521606	1.7134144	.9746623	-1.4530869	1.418611	1.1593555	-.67090768	-.16522618	-.35828391	.25783798	1.8206708	-.13030398	1.2752331	1.2787111	-1.136256	.68546009	-1.2984117	1.6105413	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	51	1978	25.77883	.36072165	-.021886148	.8794632	.54282224	-.14926431	-.14944986	1.1688185	.098267868	-.69873422	.80618811	-.21614994	.49755201	.18861291	-1.0656773	-1.2090714	.9070856	.68546009	1.166306	-.14046298	.51596308	.34144375	.8794632	.50133824	.26110992	-.12970676	1.0493118	-.57007563	-.90609318	.7957688	.30846921	.35857263	.87838995	-.34963411	-.5456627	.9070856	.68546009	.75551969	-.30675963	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	51	1983	29.337038	.079914674	-.38521606	.8794632	.57131112	-.45182744	-.15567869	1.2479361	-.004954794	-.70937425	.71614802	.33646658	.52448589	-.074761681	-.98305696	-1.0432192	.9070856	.68546009	.98373431	-.0052547259	.36072165	-.021886148	.8794632	.54282224	-.14926431	-.14944986	1.1688185	.098267868	-.69873422	.80618811	-.21614994	.49755201	.18861291	-1.0656773	-1.2090714	.9070856	.68546009	1.166306	-.14046298	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	51	1988	20.525665	.28136539	-.38521606	.8794632	.60464066	-.57814193	-.11873756	1.2856847	-.090973757	-.48974469	.76251143	.93183041	.58102679	-.067369267	-.019152628	.17302999	.9070856	.68546009	.34473339	.01189425	.079914674	-.38521606	.8794632	.57131112	-.45182744	-.15567869	1.2479361	-.004954794	-.70937425	.71614802	.33646658	.52448589	-.074761681	-.98305696	-1.0432192	.9070856	.68546009	.98373431	-.0052547259	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	51	1993	19.858276	.1634396	-.38521606	.8794632	.6354574	-.6045326	-.016245794	1.3225828	-.16375895	-.52933002	.66166621	-.22014003	.83837587	-.091062143	.99983197	1.0022908	.9070856	.68546009	-.84198254	.37503588	.28136539	-.38521606	.8794632	.60464066	-.57814193	-.11873756	1.2856847	-.090973757	-.48974469	.76251143	.93183041	.58102679	-.067369267	-.019152628	.17302999	.9070856	.68546009	.34473339	.01189425	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	51	1998	22.426115	-.021579223	-.38521606	.8794632	.66976041	-.6973294	.12111189	1.3781583	-.2261463	-.50646365	.78437215	-.64390224	1.1145748	-.12429965	1.027372	1.0022908	.9070856	.68546009	-.75069666	.58169937	.1634396	-.38521606	.8794632	.6354574	-.6045326	-.016245794	1.3225828	-.16375895	-.52933002	.66166621	-.22014003	.83837587	-.091062143	.99983197	1.0022908	.9070856	.68546009	-.84198254	.37503588	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	51	2003	22.060163	.25365511	-.38521606	.8794632	.69617361	-.91179562	.25678226	1.4438074	-.28021532	-.30585676	.65674615	-.82246071	1.2203069	-.11939537	1.1375326	1.0022908	.9070856	.68546009	-1.1158401	.58998913	-.021579223	-.38521606	.8794632	.66976041	-.6973294	.12111189	1.3781583	-.2261463	-.50646365	.78437215	-.64390224	1.1145748	-.12429965	1.027372	1.0022908	.9070856	.68546009	-.75069666	.58169937	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	51	2008	22.839701	.0967196	-.38521606	.8794632	.71602339	-1.1364666	.45317411	1.5024891	-.32752573	-.19552641	.51636034	-.92868102	1.428614	-.11815789	1.2752331	1.2787111	.9070856	.68546009	-1.2984117	1.0150191	.25365511	-.38521606	.8794632	.69617361	-.91179562	.25678226	1.4438074	-.28021532	-.30585676	.65674615	-.82246071	1.2203069	-.11939537	1.1375326	1.0022908	.9070856	.68546009	-1.1158401	.58998913	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	56	1978	8.8944845	-1.758736	-.38521606	1.0098704	.89154685	.66415215	-.51794672	.38976461	.32681346	-1.0561278	1.7189261	-.78684586	.12770016	-.056192204	.99983197	1.0022908	.9070856	-1.4945171	-.84198254	-.30494881	-.63684088	-.38521606	1.0098704	.84090769	1.0199803	-.53119332	.24381025	.51329577	-1.0763073	1.0608858	-.69921285	.036402777	-.076996051	.91721159	1.0022908	.9070856	-1.4945171	-.84198254	-.73676962	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	56	1983	11.959993	-1.584218	-.38521606	1.0098704	.93362409	.31402633	-.52518314	.53041333	.18040726	-1.1163408	1.1925676	-.67394775	.26138631	-.061715964	.99983197	1.0022908	.9070856	-1.4945171	-.84198254	-.073160611	-1.758736	-.38521606	1.0098704	.89154685	.66415215	-.51794672	.38976461	.32681346	-1.0561278	1.7189261	-.78684586	.12770016	-.056192204	.99983197	1.0022908	.9070856	-1.4945171	-.84198254	-.30494881	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	56	1988	8.8702383	.19894379	-.38521606	1.0098704	.97969967	.085196503	-.50321275	.65090734	.062403496	-1.0370588	.073320523	-.43671668	.46580371	-.050961576	.99983197	1.0022908	.9070856	-1.4945171	-.65941083	-.12858829	-1.584218	-.38521606	1.0098704	.93362409	.31402633	-.52518314	.53041333	.18040726	-1.1163408	1.1925676	-.67394775	.26138631	-.061715964	.99983197	1.0022908	.9070856	-1.4945171	-.84198254	-.073160611	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	56	1993	9.7589941	.62856954	-.38521606	1.0098704	1.0164015	-.086102113	-.47329411	.74822104	.2806665	-.98157841	.49980554	-.53794026	.60676485	-.044590004	1.0824524	.8917228	.9070856	-1.4945171	-.56812507	.037457135	.19894379	-.38521606	1.0098704	.97969967	.085196503	-.50321275	.65090734	.062403496	-1.0370588	.073320523	-.43671668	.46580371	-.050961576	.99983197	1.0022908	.9070856	-1.4945171	-.65941083	-.12858829	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	56	1998	19.818377	-.45134801	-.38521606	1.0098704	1.0543352	-.281679	-.44805008	.82171983	-.14036	-.95690852	.8597616	-.51286495	.83486223	-.076563068	.86213136	.44945028	.9070856	-1.4945171	-.020409979	.21332228	.62856954	-.38521606	1.0098704	1.0164015	-.086102113	-.47329411	.74822104	.2806665	-.98157841	.49980554	-.53794026	.60676485	-.044590004	1.0824524	.8917228	.9070856	-1.4945171	-.56812507	.037457135	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	56	2003	37.226379	-.6653083	-.38521606	1.0098704	1.0871145	-.47881415	-.40375903	.88301027	-.20603527	-.8667863	.69151908	-.31888202	.96228129	-.11724773	.86213136	.44945028	.9070856	-1.4945171	-.020409979	.14614287	-.45134801	-.38521606	1.0098704	1.0543352	-.281679	-.44805008	.82171983	-.14036	-.95690852	.8597616	-.51286495	.83486223	-.076563068	.86213136	.44945028	.9070856	-1.4945171	-.020409979	.21332228	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
