period	cc	year	CG_701_GDP	centralization_hi	centralization_umi	centralization_lmi	centralization_li	warfare_hi	warfare_umi	warfare_lmi	warfare_li	area_hi	area_umi	area_lmi	area_li	population_hi	population_umi	population_lmi	population_li	depend15_hi	depend15_umi	depend15_lmi	depend15_li	depend64_hi	depend64_umi	depend64_lmi	depend64_li	urban_hi	urban_umi	urban_lmi	urban_li	pop_growth_hi	pop_growth_umi	pop_growth_lmi	pop_growth_li	trade_hi	trade_umi	trade_lmi	trade_li	gini_gross_hi	gini_gross_umi	gini_gross_lmi	gini_gross_li	debt_hi	debt_umi	debt_lmi	debt_li	fdi_liab_hi	fdi_liab_umi	fdi_liab_lmi	fdi_liab_li	inflation_hi	inflation_umi	inflation_lmi	inflation_li	democracy_hi	democracy_umi	democracy_lmi	democracy_li	pol_comp_hi	pol_comp_umi	pol_comp_lmi	pol_comp_li	presidential_hi	presidential_umi	presidential_lmi	presidential_li	plurality_hi	plurality_umi	plurality_lmi	plurality_li	pol_rights_hi	pol_rights_umi	pol_rights_lmi	pol_rights_li	gdp_pc_hi	gdp_pc_umi	gdp_pc_lmi	gdp_pc_li	lcentralization_hi	lcentralization_umi	lcentralization_lmi	lcentralization_li	lwarfare_hi	lwarfare_umi	lwarfare_lmi	lwarfare_li	larea_hi	larea_umi	larea_lmi	larea_li	lpopulation_hi	lpopulation_umi	lpopulation_lmi	lpopulation_li	ldepend15_hi	ldepend15_umi	ldepend15_lmi	ldepend15_li	ldepend64_hi	ldepend64_umi	ldepend64_lmi	ldepend64_li	lurban_hi	lurban_umi	lurban_lmi	lurban_li	lpop_growth_hi	lpop_growth_umi	lpop_growth_lmi	lpop_growth_li	ltrade_hi	ltrade_umi	ltrade_lmi	ltrade_li	lgini_gross_hi	lgini_gross_umi	lgini_gross_lmi	lgini_gross_li	ldebt_hi	ldebt_umi	ldebt_lmi	ldebt_li	lfdi_liab_hi	lfdi_liab_umi	lfdi_liab_lmi	lfdi_liab_li	linflation_hi	linflation_umi	linflation_lmi	linflation_li	ldemocracy_hi	ldemocracy_umi	ldemocracy_lmi	ldemocracy_li	lpol_comp_hi	lpol_comp_umi	lpol_comp_lmi	lpol_comp_li	lpresidential_hi	lpresidential_umi	lpresidential_lmi	lpresidential_li	lplurality_hi	lplurality_umi	lplurality_lmi	lplurality_li	lpol_rights_hi	lpol_rights_umi	lpol_rights_lmi	lpol_rights_li	lgdp_pc_hi	lgdp_pc_umi	lgdp_pc_lmi	lgdp_pc_li	per01	per02	per03	per04	per05	per06	per07	per08	cc6	cc10	cc13	cc14	cc18	cc21	cc24	cc27	cc32	cc34	cc42	cc44	cc45	cc51	cc56	cc59	cc63	cc68	cc71	cc74	cc75	cc79	cc82	cc83	cc84	cc93	cc94	cc96	cc101	cc112	cc113	cc114	cc116	cc118	cc119	cc121	cc122	cc123	cc125	cc136	cc137	cc143	cc144	cc145	cc152	cc154	cc158	cc161	cc164	cc166	cc167	cc171	cc174	cc178	cc180	cc183	cc185	cc186	cc188	cc191	cc217	cc219	cc220	cc225	cc227	cc228	cc233	cc234	cc240	cc246	cc247	cc248	cc252	cc256	cc257	cc258	cc262	cc274	cc276
6	219	1998	2.3379724	100	0	0	0	0	0	0	0	6.5072775	0	0	0	15.13956	0	0	0	30.790695	0	0	0	9.7328787	0	0	0	100	0	0	0	2.7225339	0	0	0	340.00003	0	0	0	47.519485	0	0	0	78.224663	0	0	0	11.558528	0	0	0	.197972	0	0	0	-2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	4.8000002	0	0	0	10.102225	0	0	0	100	0	0	0	0	0	0	0	6.5072775	0	0	0	15.008513	0	0	0	30.318768	0	0	0	8.3153934	0	0	0	100	0	0	0	3.1311238	0	0	0	323.89099	0	0	0	44.70369	0	0	0	72.785881	0	0	0	10.868979	0	0	0	3.1589324	0	0	0	-2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	4.5999999	0	0	0	9.8429823	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	219	2003	1.4982834	100	0	0	0	0	0	0	0	6.5249615	0	0	0	15.230966	0	0	0	28.504137	0	0	0	11.295621	0	0	0	100	0	0	0	1.4756098	0	0	0	389.98587	0	0	0	48.742851	0	0	0	97.291878	0	0	0	12.10414	0	0	0	.25537199	0	0	0	-2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	10.116061	0	0	0	100	0	0	0	0	0	0	0	6.5072775	0	0	0	15.13956	0	0	0	30.790695	0	0	0	9.7328787	0	0	0	100	0	0	0	2.7225339	0	0	0	340.00003	0	0	0	47.519485	0	0	0	78.224663	0	0	0	11.558528	0	0	0	.197972	0	0	0	-2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	4.8000002	0	0	0	10.102225	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	219	2008	1.5273224	100	0	0	0	0	0	0	0	6.547925	0	0	0	15.374461	0	0	0	25.075212	0	0	0	11.953768	0	0	0	100	0	0	0	3.4771059	0	0	0	409.4313	0	0	0	50.204529	0	0	0	96.150757	0	0	0	13.020879	0	0	0	1.9128784	0	0	0	-2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	10.560559	0	0	0	100	0	0	0	0	0	0	0	6.5249615	0	0	0	15.230966	0	0	0	28.504137	0	0	0	11.295621	0	0	0	100	0	0	0	1.4756098	0	0	0	389.98587	0	0	0	48.742851	0	0	0	97.291878	0	0	0	12.10414	0	0	0	.25537199	0	0	0	-2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	10.116061	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	220	2003	7.7567115	92.887772	0	0	0	0	0	0	0	10.781079	0	0	0	15.501909	0	0	0	25.985134	0	0	0	16.091743	0	0	0	55.831001	0	0	0	0	0	0	0	153.13316	0	0	0	36.580135	0	0	0	39.215141	0	0	0	9.4961605	0	0	0	4.4862418	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8.6919537	0	0	0	92.981194	0	0	0	0	0	0	0	10.781037	0	0	0	15.501909	0	0	0	31.533939	0	0	0	16.08005	0	0	0	56.354599	0	0	0	0	0	0	0	127.85218	0	0	0	33.075825	0	0	0	21.812599	0	0	0	7.942729	0	0	0	6.4410338	0	0	0	8.1999998	0	0	0	8.1999998	0	0	0	0	0	0	0	0	0	0	0	1.6	0	0	0	8.273881	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	220	2008	6.3813844	88.578743	0	0	0	0	0	0	0	10.780958	0	0	0	15.509249	0	0	0	21.797804	0	0	0	16.306122	0	0	0	55.125599	0	0	0	0	0	0	0	164.70816	0	0	0	36.519199	0	0	0	33.01162	0	0	0	10.724463	0	0	0	1.2451302	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9.5777092	0	0	0	92.887772	0	0	0	0	0	0	0	10.781079	0	0	0	15.501909	0	0	0	25.985134	0	0	0	16.091743	0	0	0	55.831001	0	0	0	0	0	0	0	153.13316	0	0	0	36.580135	0	0	0	39.215141	0	0	0	9.4961605	0	0	0	4.4862418	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8.6919537	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	225	1993	21.004623	0	74.309692	0	0	0	3	0	0	0	13.997832	0	0	0	17.498945	0	0	0	62.583954	0	0	0	5.5541649	0	0	0	53.506401	0	0	0	2.1938405	0	0	0	40.998978	0	0	0	63.858246	0	0	0	40.551041	0	0	0	9.3684702	0	0	0	12.646022	0	0	0	7.4000001	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	3.5999999	0	0	0	8.1221638	0	0	0	82.492805	0	0	0	3	0	0	0	13.997832	0	0	0	17.376011	0	0	0	69.341652	0	0	0	5.5130944	0	0	0	50.971001	0	0	0	2.4644573	0	0	0	49.14782	0	0	0	65.409271	0	0	0	32.342281	0	0	0	9.0963945	0	0	0	15.90454	0	0	0	4.1999998	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	5.1999998	0	0	0	7.8339944	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	225	2003	17.658854	0	82.732819	0	0	0	0	0	0	0	13.997832	0	0	0	17.65687	0	0	0	51.046528	0	0	0	6.1660695	0	0	0	58.310001	0	0	0	1.7593044	0	0	0	56.002754	0	0	0	69.550903	0	0	0	37.570919	0	0	0	10.752483	0	0	0	7.1566439	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8.1679897	0	0	0	82.03833	0	0	0	.60000002	0	0	0	13.997832	0	0	0	17.590292	0	0	0	55.897095	0	0	0	5.7488475	0	0	0	55.929001	0	0	0	2.4419322	0	0	0	49.396671	0	0	0	65.862312	0	0	0	45.028141	0	0	0	10.081976	0	0	0	7.9578638	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8.065753	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	227	1978	3.3622394	93.336594	0	0	0	0	0	0	0	13.121423	0	0	0	17.420948	0	0	0	42.553699	0	0	0	17.331779	0	0	0	71.501404	0	0	0	.55555558	0	0	0	29.229918	0	0	0	39.85622	0	0	0	15.05266	0	0	0	9.0407658	0	0	0	18.158079	0	0	0	6.5999999	0	0	0	9	0	0	0	.40000001	0	0	0	1	0	0	0	2.5999999	0	0	0	8.3836193	0	0	0	100	0	0	0	0	0	0	0	13.121851	0	0	0	17.370695	0	0	0	44.376289	0	0	0	16.189651	0	0	0	68.157204	0	0	0	1.1596639	0	0	0	28.347075	0	0	0	40.542217	0	0	0	9.3667936	0	0	0	8.3194523	0	0	0	12.188088	0	0	0	-6.1999998	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	5	0	0	0	7.6459169	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	227	1983	4.231636	84.182129	0	0	0	0	0	0	0	13.121255	0	0	0	17.453096	0	0	0	38.291008	0	0	0	18.199759	0	0	0	73.643402	0	0	0	.54054052	0	0	0	38.808056	0	0	0	34.322918	0	0	0	31.332541	0	0	0	9.3818693	0	0	0	11.455576	0	0	0	9.8000002	0	0	0	9.8000002	0	0	0	0	0	0	0	1	0	0	0	1.4	0	0	0	8.452301	0	0	0	93.336594	0	0	0	0	0	0	0	13.121423	0	0	0	17.420948	0	0	0	42.553699	0	0	0	17.331779	0	0	0	71.501404	0	0	0	.55555558	0	0	0	29.229918	0	0	0	39.85622	0	0	0	15.05266	0	0	0	9.0407658	0	0	0	18.158079	0	0	0	6.5999999	0	0	0	9	0	0	0	.40000001	0	0	0	1	0	0	0	2.5999999	0	0	0	8.3836193	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	227	1988	7.7301936	77.679565	0	0	0	0	0	0	0	13.121243	0	0	0	17.479073	0	0	0	32.36869	0	0	0	19.714756	0	0	0	74.895798	0	0	0	.52631581	0	0	0	36.238995	0	0	0	34.884785	0	0	0	41.865082	0	0	0	10.553315	0	0	0	7.3963141	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	9.1281528	0	0	0	84.182129	0	0	0	0	0	0	0	13.121255	0	0	0	17.453096	0	0	0	38.291008	0	0	0	18.199759	0	0	0	73.643402	0	0	0	.54054052	0	0	0	38.808056	0	0	0	34.322918	0	0	0	31.332541	0	0	0	9.3818693	0	0	0	11.455576	0	0	0	9.8000002	0	0	0	9.8000002	0	0	0	0	0	0	0	1	0	0	0	1.4	0	0	0	8.452301	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	227	1993	12.603513	72.728798	0	0	0	0	0	0	0	13.121243	0	0	0	17.479073	0	0	0	26.467257	0	0	0	21.809082	0	0	0	75.653999	0	0	0	0	0	0	0	38.925385	0	0	0	43.306057	0	0	0	53.2747	0	0	0	11.403737	0	0	0	5.3992238	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	9.5622835	0	0	0	77.679565	0	0	0	0	0	0	0	13.121243	0	0	0	17.479073	0	0	0	32.36869	0	0	0	19.714756	0	0	0	74.895798	0	0	0	.52631581	0	0	0	36.238995	0	0	0	34.884785	0	0	0	41.865082	0	0	0	10.553315	0	0	0	7.3963141	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	9.1281528	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	227	1998	13.44761	82.24437	0	0	0	0	0	0	0	13.121066	0	0	0	17.504391	0	0	0	22.530853	0	0	0	23.989828	0	0	0	76.099602	0	0	0	.51282054	0	0	0	53.68708	0	0	0	41.911037	0	0	0	63.8591	0	0	0	11.696032	0	0	0	2.8818021	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	9.617856	0	0	0	72.728798	0	0	0	0	0	0	0	13.121243	0	0	0	17.479073	0	0	0	26.467257	0	0	0	21.809082	0	0	0	75.653999	0	0	0	0	0	0	0	38.925385	0	0	0	43.306057	0	0	0	53.2747	0	0	0	11.403737	0	0	0	5.3992238	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	9.5622835	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	227	2003	10.508581	70.555687	0	0	0	0	0	0	0	13.120378	0	0	0	17.552954	0	0	0	21.139563	0	0	0	24.57781	0	0	0	76.525398	0	0	0	1.9291116	0	0	0	56.769028	0	0	0	37.203991	0	0	0	49.206699	0	0	0	12.611157	0	0	0	4.2188978	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	9.9107599	0	0	0	82.24437	0	0	0	0	0	0	0	13.121066	0	0	0	17.504391	0	0	0	22.530853	0	0	0	23.989828	0	0	0	76.099602	0	0	0	.51282054	0	0	0	53.68708	0	0	0	41.911037	0	0	0	63.8591	0	0	0	11.696032	0	0	0	2.8818021	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	9.617856	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	227	2008	9.7569313	67.095589	0	0	0	0	0	0	0	13.120157	0	0	0	17.626471	0	0	0	21.538452	0	0	0	24.581209	0	0	0	77.050797	0	0	0	1.3337725	0	0	0	56.907059	0	0	0	38.162067	0	0	0	45.781898	0	0	0	13.263403	0	0	0	1.987766	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	10.356441	0	0	0	70.555687	0	0	0	0	0	0	0	13.120378	0	0	0	17.552954	0	0	0	21.139563	0	0	0	24.57781	0	0	0	76.525398	0	0	0	1.9291116	0	0	0	56.769028	0	0	0	37.203991	0	0	0	49.206699	0	0	0	12.611157	0	0	0	4.2188978	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	9.9107599	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	228	1978	12.532456	0	0	100	0	0	0	0	0	0	0	11.046276	0	0	0	16.495964	0	0	0	60.99749	0	0	0	7.1775374	0	0	0	19.0606	0	0	0	2.9670329	0	0	0	69.376328	0	0	0	52.084904	0	0	0	65.637939	0	0	0	4.4107814	0	0	0	14.191874	0	0	0	6.8000002	0	0	0	7	0	0	0	0	0	0	0	.60000002	0	0	0	2	0	0	0	5.5389819	0	0	0	100	0	0	0	0	0	0	0	11.046276	0	0	0	16.410103	0	0	0	66.237709	0	0	0	6.7419143	0	0	0	19.495399	0	0	0	0	0	0	0	50.748402	0	0	0	44.130199	0	0	0	43.348801	0	0	0	4.863802	0	0	0	10.588586	0	0	0	8	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	5.4763775	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3	228	1983	7.9987659	0	0	100	0	0	0	3	0	0	0	11.046276	0	0	0	16.575191	0	0	0	57.387768	0	0	0	7.8579969	0	0	0	18.302	0	0	0	1.3333334	0	0	0	68.651917	0	0	0	48.160938	0	0	0	75.106079	0	0	0	5.5735126	0	0	0	14.155503	0	0	0	5.1999998	0	0	0	6.1999998	0	0	0	.60000002	0	0	0	0	0	0	0	2.5999999	0	0	0	5.8160982	0	0	0	100	0	0	0	0	0	0	0	11.046276	0	0	0	16.495964	0	0	0	60.99749	0	0	0	7.1775374	0	0	0	19.0606	0	0	0	2.9670329	0	0	0	69.376328	0	0	0	52.084904	0	0	0	65.637939	0	0	0	4.4107814	0	0	0	14.191874	0	0	0	6.8000002	0	0	0	7	0	0	0	0	0	0	0	.60000002	0	0	0	2	0	0	0	5.5389819	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4	228	1988	9.0176907	0	0	100	0	0	0	8.1999998	0	0	0	11.046276	0	0	0	16.636599	0	0	0	53.122208	0	0	0	8.6392918	0	0	0	17.513	0	0	0	1.25	0	0	0	62.647282	0	0	0	41.240929	0	0	0	95.058723	0	0	0	6.0879693	0	0	0	10.954454	0	0	0	5	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	3.4000001	0	0	0	6.0352983	0	0	0	100	0	0	0	3	0	0	0	11.046276	0	0	0	16.575191	0	0	0	57.387768	0	0	0	7.8579969	0	0	0	18.302	0	0	0	1.3333334	0	0	0	68.651917	0	0	0	48.160938	0	0	0	75.106079	0	0	0	5.5735126	0	0	0	14.155503	0	0	0	5.1999998	0	0	0	6.1999998	0	0	0	.60000002	0	0	0	0	0	0	0	2.5999999	0	0	0	5.8160982	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5	228	1993	8.4225483	0	0	100	0	0	0	5	0	0	0	11.046276	0	0	0	16.705883	0	0	0	47.77816	0	0	0	9.382679	0	0	0	16.743601	0	0	0	1.1764706	0	0	0	73.413979	0	0	0	45.40612	0	0	0	93.057259	0	0	0	6.7641816	0	0	0	9.7972383	0	0	0	5	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	6.4182587	0	0	0	100	0	0	0	8.1999998	0	0	0	11.046276	0	0	0	16.636599	0	0	0	53.122208	0	0	0	8.6392918	0	0	0	17.513	0	0	0	1.25	0	0	0	62.647282	0	0	0	41.240929	0	0	0	95.058723	0	0	0	6.0879693	0	0	0	10.954454	0	0	0	5	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	3.4000001	0	0	0	6.0352983	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6	228	1998	7.9769883	0	0	100	0	0	0	5	0	0	0	11.046276	0	0	0	16.738323	0	0	0	41.613766	0	0	0	9.5499849	0	0	0	16.0014	0	0	0	1.1111112	0	0	0	78.679321	0	0	0	47.713917	0	0	0	89.320099	0	0	0	7.4852104	0	0	0	8.0792255	0	0	0	5	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	6.7486296	0	0	0	100	0	0	0	5	0	0	0	11.046276	0	0	0	16.705883	0	0	0	47.77816	0	0	0	9.382679	0	0	0	16.743601	0	0	0	1.1764706	0	0	0	73.413979	0	0	0	45.40612	0	0	0	93.057259	0	0	0	6.7641816	0	0	0	9.7972383	0	0	0	5	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	6.4182587	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
7	228	2003	7.9415088	0	0	100	0	0	0	5	0	0	0	11.046276	0	0	0	16.780466	0	0	0	37.670876	0	0	0	10.179674	0	0	0	15.3598	0	0	0	1.0526316	0	0	0	77.538902	0	0	0	57.702599	0	0	0	99.42112	0	0	0	7.8897691	0	0	0	9.969326	0	0	0	5.4000001	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	6.8990722	0	0	0	100	0	0	0	5	0	0	0	11.046276	0	0	0	16.738323	0	0	0	41.613766	0	0	0	9.5499849	0	0	0	16.0014	0	0	0	1.1111112	0	0	0	78.679321	0	0	0	47.713917	0	0	0	89.320099	0	0	0	7.4852104	0	0	0	8.0792255	0	0	0	5	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	6.7486296	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2	233	1978	5.8197484	77.152649	0	0	0	0	0	0	0	12.924742	0	0	0	15.926917	0	0	0	31.380873	0	0	0	24.731834	0	0	0	82.944199	0	0	0	.24390244	0	0	0	57.566391	0	0	0	44.689548	0	0	0	34.34996	0	0	0	7.8052197	0	0	0	10.331476	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9.4143963	0	0	0	100	0	0	0	0	0	0	0	12.924742	0	0	0	15.912283	0	0	0	32.172951	0	0	0	22.466867	0	0	0	82.051598	0	0	0	.49691358	0	0	0	52.848095	0	0	0	42.662899	0	0	0	28.78616	0	0	0	7.447803	0	0	0	9.0175562	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1.25	0	0	0	8.7995739	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
