period	cc	year	GG_7_GDP	centralization	warfare	area	population	depend15	depend64	urban	pop_growth	trade	gini_gross	debt	fdi_liab	inflation	democracy	pol_comp	presidential	plurality	pol_rights	gdp_pc	lcentralization	lwarfare	larea	lpopulation	ldepend15	ldepend64	lurban	lpop_growth	ltrade	lgini_gross	ldebt	lfdi_liab	linflation	ldemocracy	lpol_comp	lpresidential	lplurality	lpol_rights	lgdp_pc	per01	per02	per03	per04	per05	per06	per07	per08	per09	per10	per11	per12	per13	cc3	cc6	cc10	cc13	cc14	cc18	cc21	cc24	cc26	cc27	cc32	cc34	cc42	cc44	cc45	cc51	cc56	cc59	cc63	cc68	cc71	cc73	cc74	cc75	cc79	cc82	cc83	cc84	cc91	cc93	cc94	cc96	cc101	cc102	cc108	cc112	cc113	cc114	cc116	cc118	cc119	cc120	cc121	cc122	cc123	cc125	cc136	cc143	cc144	cc145	cc147	cc152	cc154	cc158	cc161	cc164	cc166	cc167	cc171	cc172	cc174	cc178	cc180	cc183	cc185	cc186	cc187	cc188	cc191	cc198	cc213	cc217	cc219	cc220	cc225	cc227	cc228	cc232	cc233	cc234	cc240	cc246	cc247	cc248	cc252	cc256	cc257	cc258	cc262	cc274	cc276
8	13	1994	41.759468	58.08733	0	15.85673	16.705883	32.408638	17.902582	85.964798	1.9607843	37.384342	41.264286	30.888033	11.509126	1.41407	10	10	0	1	1	9.8979816	57.332882	0	15.85673	16.667776	32.774635	17.050335	85.541199	0	33.516636	43.091892	23.881067	11.29625	3.1534367	10	10	0	1	1	9.8455505	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	13	1997	40.490913	57.966637	0	15.85673	16.741926	31.84259	18.403347	86.529602	1.8518518	38.908443	42.005737	26.201866	11.643	1.7266433	10	10	0	1	1	10.03042	58.08733	0	15.85673	16.705883	32.408638	17.902582	85.964798	1.9607843	37.384342	41.264286	30.888033	11.509126	1.41407	10	10	0	1	1	9.8979816	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	13	2000	32.765297	70.922966	0	15.85673	16.759949	30.964577	18.649984	87.162201	0	41.979183	43.668163	19.6747	11.71664	2.5342851	10	10	0	1	1	9.9681225	57.966637	0	15.85673	16.741926	31.84259	18.403347	86.529602	1.8518518	38.908443	42.005737	26.201866	11.643	1.7266433	10	10	0	1	1	10.03042	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	13	2003	32.584007	74.406311	0	15.85673	16.811243	29.987284	18.96958	87.7752	1.7543859	38.449707	43.239052	13.331634	12.251338	3.0875101	10	10	0	1	1	10.225317	70.922966	0	15.85673	16.759949	30.964577	18.649984	87.162201	0	41.979183	43.668163	19.6747	11.71664	2.5342851	10	10	0	1	1	9.9681225	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	13	2006	31.665617	73.416496	0	15.85673	16.843769	28.986074	19.25	88.354797	1.6666666	41.280014	43.220009	10.12652	12.620548	4.5830498	10	10	0	1	1	10.617834	74.406311	0	15.85673	16.811243	29.987284	18.96958	87.7752	1.7543859	38.449707	43.239052	13.331634	12.251338	3.0875101	10	10	0	1	1	10.225317	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	13	2009	34.432514	73.125069	0	15.85673	16.906553	28.224113	19.638298	88.873199	1.5873016	41.841614	46.042522	16.528534	12.917949	3.4934866	10	10	0	1	1	10.831792	73.416496	0	15.85673	16.843769	28.986074	19.25	88.354797	1.6666666	41.280014	43.220009	10.12652	12.620548	4.5830498	10	10	0	1	1	10.617834	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	14	1985	49.77462	72.649651	0	11.319947	15.843658	27.159115	21.089148	65.567596	0	69.210678	38.530952	45.328468	8.2073679	3.6212566	10	10	0	0	1	9.2259846	72.345474	0	11.319947	15.830414	29.678585	22.681179	65.460999	.44444445	67.24485	47.029747	39.643635	7.9624586	5.1815801	10	10	0	0	1	9.1459446	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	14	1988	50.560009	72.990753	0	11.319947	15.843658	26.026609	21.471142	65.685402	0	68.963486	40.5849	57.461666	8.9120131	2.30952	10	10	0	0	1	9.7368107	72.649651	0	11.319947	15.843658	27.159115	21.089148	65.567596	0	69.210678	38.530952	45.328468	8.2073679	3.6212566	10	10	0	0	1	9.2259846	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	14	1991	54.002762	69.321526	0	11.319947	15.861032	25.93705	22.275959	65.772003	.87149692	72.139038	55.404705	56.325401	9.2900658	3.3735466	10	10	0	0	1	10.035275	72.990753	0	11.319947	15.843658	26.026609	21.471142	65.685402	0	68.963486	40.5849	57.461666	8.9120131	2.30952	10	10	0	0	1	9.7368107	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	14	1994	57.4342	70.996277	0	11.319947	15.878127	26.29052	22.510328	65.792999	.42735043	68.116844	45.284893	64.492798	9.5348749	2.3653133	10	10	0	0	1	10.181828	69.321526	0	11.319947	15.861032	25.93705	22.275959	65.772003	.87149692	72.139038	55.404705	56.325401	9.2900658	3.3735466	10	10	0	0	1	10.035275	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	14	1997	54.366241	76.327446	0	11.319947	15.894952	25.993782	22.642885	65.800003	.42194092	77.581337	43.411415	65.819664	9.9264793	.30379999	10	10	0	0	1	10.21807	70.996277	0	11.319947	15.878127	26.29052	22.510328	65.792999	.42735043	68.116844	45.284893	64.492798	9.5348749	2.3653133	10	10	0	0	1	10.181828	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	14	2000	52.091267	77.592102	0	11.319947	15.894952	25.096788	22.87356	65.84893	0	89.187523	44.464573	67.028931	10.301314	1.0254793	10	10	0	0	1	10.117708	76.327446	0	11.319947	15.894952	25.993782	22.642885	65.800003	.42194092	77.581337	43.411415	65.819664	9.9264793	.30379999	10	10	0	0	1	10.21807	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	14	2003	51.790428	79.968361	0	11.319947	15.911465	24.202822	23.372124	66.240402	.82818931	94.929718	48.684803	65.901169	10.955657	1.3575133	10	10	0	0	1	10.327428	77.592102	0	11.319947	15.894952	25.096788	22.87356	65.84893	0	89.187523	44.464573	67.028931	10.301314	1.0254793	10	10	0	0	1	10.117708	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	14	2006	49.078411	79.480339	0	11.319947	15.927726	23.193495	24.280512	66.718002	.40650406	107.8088	49.306324	62.7477	12.223958	1.9761534	10	10	0	0	1	10.605247	79.968361	0	11.319947	15.911465	24.202822	23.372124	66.240402	.82818931	94.929718	48.684803	65.901169	10.955657	1.3575133	10	10	0	0	1	10.327428	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	14	2009	50.980396	76.299477	0	11.319615	15.939751	22.089121	25.56131	67.269997	.40160644	104.13818	48.216106	68.5112	12.523693	1.58041	10	10	0	0	1	10.754735	79.480339	0	11.319947	15.927726	23.193495	24.280512	66.718002	.40650406	107.8088	49.306324	62.7477	12.223958	1.9761534	10	10	0	0	1	10.605247	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	18	2003	11.259652	100	0	11.776597	18.73245	58.78669	6.9218559	24.8176	2.5641026	34.616798	48.409191	50.435699	7.9425511	3.9878132	6	7	0	1	4	5.9330626	100	0	11.776597	18.683044	63.56815	6.8529835	23.599934	0	33.98064	34.877441	49.968334	7.6714444	2.7002599	6	7	0	1	3	5.8550558	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	18	2006	12.210719	100	0	11.776597	18.757153	54.379627	7.0289598	26.087601	2.3809524	43.441509	58.495529	46.091633	8.3413191	5.6778464	2	5.6666665	0	1	4.3333335	6.0771255	100	0	11.776597	18.73245	58.78669	6.9218559	24.8176	2.5641026	34.616798	48.409191	50.435699	7.9425511	3.9878132	6	7	0	1	4	5.9330626	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	18	2009	13.168922	100	0	11.776597	18.826145	50.218761	7.1364746	27.4424	0	46.164505	57.751854	43.216	8.6480675	7.2612233	1.3333334	6.3333335	0	1	3.3333333	6.4061961	100	0	11.776597	18.757153	54.379627	7.0289598	26.087601	2.3809524	43.441509	58.495529	46.091633	8.3413191	5.6778464	2	5.6666665	0	1	4.3333335	6.0771255	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	21	2003	50.052914	84.313705	0	10.318243	16.118095	25.729012	26.109718	97.222397	0	145.68983	39.218559	98.810234	12.766858	2.0414467	10	10	0	0	1	10.296949	87.883949	0	10.318243	16.118095	25.921991	25.667416	97.106865	0	147.05521	43.426746	109.43134	12.16859	1.4477164	10	10	0	0	1	10.066732	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	21	2006	49.63348	84.43734	0	10.318243	16.149866	25.628239	26.217398	97.324799	3.3333333	157.46277	38.283852	88.082397	13.328584	2.3659368	9.333333	9	0	0	1	10.576999	84.313705	0	10.318243	16.118095	25.729012	26.109718	97.222397	0	145.68983	39.218559	98.810234	12.766858	2.0414467	10	10	0	0	1	10.296949	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	21	2009	52.099442	84.132813	0	10.318243	16.213406	25.62167	26.364447	97.423203	0	156.4604	37.803822	94.235664	13.736003	1.79263	8	7	0	0	1	10.723239	84.43734	0	10.318243	16.149866	25.628239	26.217398	97.324799	3.3333333	157.46277	38.283852	88.082397	13.328584	2.3659368	9.333333	9	0	0	1	10.576999	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	24	2006	18.767656	100	0	11.633017	15.877802	84.412819	5.672719	41.653999	3.2693071	48.064362	36.548126	29.750999	7.0716958	3.3673334	6.6666665	9	1	0	2	6.4205213	100	0	11.633017	15.784538	86.626381	5.7222161	39.935001	3.1430781	51.290806	37.274891	54.251598	6.7841301	1.4568534	6	9	1	0	2.3333333	6.1720352	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	26	2006	32.624592	100	0	10.555656	13.421103	52.048153	7.2316852	31.7306	2.3363814	114.56577	48.2915	76.47773	3.672178	4.7932601	-6	5	1	1	6	7.2592769	100	0	10.584257	13.344079	60.753407	7.4245753	28.746201	2.9535477	76.429398	48.420937	70.698303	2.1501131	3.9190733	-10	1	1	1	6	6.8960853	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	27	1988	13.641804	86.790009	0	13.910821	15.666393	74.954689	6.6846886	53.553799	2.1086559	44.596062	49.833961	119.73933	5.4119182	15.097966	9	9	1	1	2	6.6159258	75.61982	0	13.910821	15.60148	76.656403	6.695879	50.518333	2.2507956	49.678917	54.752449	173.57967	5.3125706	4670.7349	8.666667	8.333333	1	1	2	6.9269624	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	27	1991	21.622038	82.37854	0	13.910821	15.737157	73.871658	6.8118839	56.341599	2.4666836	48.08596	50.380775	96.025864	5.6277041	15.718833	9	9	1	1	2	6.6517377	86.790009	0	13.910821	15.666393	74.954689	6.6846886	53.553799	2.1086559	44.596062	49.833961	119.73933	5.4119182	15.097966	9	9	1	1	2	6.6159258	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	27	1994	28.353666	80.233772	0	13.910821	15.803135	73.522285	7.0764813	58.635399	2.2966535	48.688412	52.749516	84.359634	6.5033422	8.6455564	9	9	1	1	2	6.7326159	82.37854	0	13.910821	15.737157	73.871658	6.8118839	56.341599	2.4666836	48.08596	50.380775	96.025864	5.6277041	15.718833	9	9	1	1	2	6.6517377	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	27	1997	32.346592	69.188911	0	13.910821	15.869415	72.476494	7.2795796	60.3736	2.5652273	50.869041	56.144699	66.051033	7.7076283	8.1121235	9	9	1	1	1.3333334	6.9235382	80.233772	0	13.910821	15.803135	73.522285	7.0764813	58.635399	2.2966535	48.688412	52.749516	84.359634	6.5033422	8.6455564	9	9	1	1	2	6.7326159	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	27	2000	29.426964	82.808487	0	13.910821	15.931573	70.699059	7.4290519	61.828732	1.9940306	44.997948	57.175945	58.340698	8.5328331	3.1590199	9	9	1	1	1	6.9038596	69.188911	0	13.910821	15.869415	72.476494	7.2795796	60.3736	2.5652273	50.869041	56.144699	66.051033	7.7076283	8.1121235	9	9	1	1	1.3333334	6.9235382	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	27	2003	34.704105	87.396301	0	13.910821	15.99009	68.585732	7.5979257	63.247002	1.8814583	52.927452	55.358574	65.350403	8.5809021	5.7061534	8.333333	7.6666665	1	1	2.6666667	6.8410506	82.808487	0	13.910821	15.931573	70.699059	7.4290519	61.828732	1.9940306	44.997948	57.175945	58.340698	8.5328331	3.1590199	9	9	1	1	1	6.9038596	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	27	2006	34.827644	77.789162	0	13.910821	16.04537	65.657516	7.7351861	64.630997	1.781002	72.747284	55.320507	58.851566	8.5494556	8.9926167	8	7	1	1	3	7.1001496	87.396301	0	13.910821	15.99009	68.585732	7.5979257	63.247002	1.8814583	52.927452	55.358574	65.350403	8.5809021	5.7061534	8.333333	7.6666665	1	1	2.6666667	6.8410506	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	32	1985	26.674696	100	0	13.247639	13.968828	90.41095	4.7522526	27.054934	3.030303	120.37517	55.027325	33.531967	6.5180612	17.460634	6	9	0	1	2	6.7066851	100	0	13.247639	13.87905	91.047966	4.7434945	20.577	3.4157364	123.24393	55.339149	22.017567	6.544765	4.1175289	6	9	0	1	2	6.7520804	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	32	1988	27.363052	100	0	13.247639	14.077875	87.981644	4.924686	35.8494	2.7777777	114.9909	56.008572	26.433733	7.0913577	16.346666	7	9	0	1	1.6666666	7.3495641	100	0	13.247639	13.968828	90.41095	4.7522526	27.054934	3.030303	120.37517	55.027325	33.531967	6.5180612	17.460634	6	9	0	1	2	6.7066851	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	32	1991	36.498863	97.59697	0	13.247639	14.17498	83.265213	4.9969058	43.342602	4.945055	98.573952	57.33136	18.2731	7.3223443	6.0390034	7	9	0	1	1	7.9098811	100	0	13.247639	14.077875	87.981644	4.924686	35.8494	2.7777777	114.9909	56.008572	26.433733	7.0913577	16.346666	7	9	0	1	1.6666666	7.3495641	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	32	1994	37.408134	98.859032	0	13.247639	14.242489	76.891449	4.9316683	47.5714	2.2222223	89.765549	56.596931	20.454067	6.9509311	9.8945999	7	9	0	1	2	7.9418359	97.59697	0	13.247639	14.17498	83.265213	4.9969058	43.342602	4.945055	98.573952	57.33136	18.2731	7.3223443	6.0390034	7	9	0	1	1	7.9098811	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	32	1997	35.408016	100	0	13.247639	14.325931	70.310555	4.9783587	50.676201	2.0833333	95.400467	55.588837	18.336067	7.0658617	10.352377	7.6666665	9	0	1	2	8.0391302	98.859032	0	13.247639	14.242489	76.891449	4.9316683	47.5714	2.2222223	89.765549	56.596931	20.454067	6.9509311	9.8945999	7	9	0	1	2	7.9418359	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
